Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2020-02-06,212.34,2020-02-11,235.85,Buy,2 days,Rise by -47.090000%,11.07
2020-05-11,185.91,2020-05-17,207.16,Sell,4 days,Fall by -22.170000%,-11.43
2020-05-29,220.68,2020-06-03,244.18,Buy,2 days,Rise by 12.130000%,10.65
2020-06-25,232.94,2020-06-30,226.32,Sell,2 days,Fall by 0.070000%,2.85
2020-07-23,274.69,2020-07-28,316.66,Buy,2 days,Rise by 46.200000%,15.28
2020-08-01,385.2,2020-08-17,429.53,Buy,9 days,Rise by 13.550000%,11.51
2020-08-31,435.08,2020-11-12,461.01,Buy,52 days,Rise by -15.390000%,5.96
2020-09-25,352.18,2020-10-13,381.19,Buy,11 days,Rise by 10.090000%,8.24
2020-11-21,549.49,2020-12-03,616.71,Buy,7 days,Rise by 12.230000%,12.23
2020-11-30,614.84,2020-12-20,638.29,Buy,14 days,Rise by -11.230000%,3.81
2021-02-09,1768.04,2021-02-21,1935.6,Buy,8 days,Rise by 10.870000%,9.48
2021-04-14,2435.1,2021-04-30,2773.21,Buy,11 days,Rise by 71.190000%,13.88
2021-05-03,3431.09,2021-05-11,4168.7,Buy,5 days,Rise by -28.280000%,21.5
2021-05-23,2109.58,2021-05-24,2643.59,Sell,0 days,Fall by 10.480000%,-25.31
2021-06-13,2508.39,2021-08-08,3013.73,Buy,39 days,Rise by -20.680000%,20.15
2021-07-22,2025.2,2021-07-27,2298.33,Buy,2 days,Rise by 64.040000%,13.49
2021-10-02,3391.69,2021-10-10,3425.85,Buy,4 days,Rise by 41.880000%,1.01
2021-10-15,3862.63,2021-10-24,4087.9,Buy,5 days,Rise by 24.580000%,5.83
2021-12-10,3908.5,2022-01-01,3769.7,Sell,15 days,Fall by 12.540000%,3.55
2021-12-29,3628.53,2022-01-09,3157.75,Sell,7 days,Fall by 14.790000%,12.97
2022-01-06,3418.41,2022-01-11,3238.11,Sell,2 days,Fall by 12.210000%,5.27
2022-02-11,2927.38,2022-02-22,2639.3,Sell,6 days,Fall by 12.080000%,9.84
2022-02-17,2881.48,2022-02-22,2639.3,Sell,2 days,Fall by 11.330000%,8.4
2022-03-17,2814.85,2022-03-22,2973.13,Buy,2 days,Rise by 25.150000%,5.62
2022-03-19,2946.26,2022-03-27,3291.58,Buy,4 days,Rise by 19.570000%,11.72
2022-05-09,2245.43,2022-05-15,2145.71,Sell,4 days,Fall by 10.110000%,4.44
2022-07-04,1151.06,2022-07-10,1168.4,Buy,4 days,Rise by 72.130000%,1.51
2022-08-27,1491.4,2022-09-01,1586.18,Sell,2 days,Fall by 10.460000%,-6.36
2022-09-09,1719.09,2023-01-25,1611.71,Buy,97 days,Rise by -19.870000%,-6.25
2022-10-17,1331.71,2022-10-28,1555.48,Buy,8 days,Rise by 23.530000%,16.8
2022-10-26,1566.57,2023-01-25,1611.71,Buy,64 days,Rise by -14.920000%,2.88
2022-11-09,1100.17,2022-11-10,1299.46,Sell,0 days,Fall by -0.740000%,-18.11
2022-12-16,1168.26,2023-01-09,1321.54,Sell,15 days,Fall by -29.010000%,-13.12
2023-01-10,1336.59,2023-01-15,1552.48,Buy,3 days,Rise by 24.180000%,16.15
2023-03-14,1703.51,2023-03-21,1806.76,Buy,4 days,Rise by 24.450000%,6.06
2023-04-05,1909.11,2023-04-17,2076.24,Buy,7 days,Rise by 11.050000%,8.75
2023-04-13,2012.63,2023-04-18,2104.54,Buy,2 days,Rise by -0.870000%,4.57
2023-04-14,2101.64,2023-07-18,1897.6,Buy,66 days,Rise by -12.320000%,-9.71
2023-05-07,1873.08,2023-05-14,1800.5,Sell,4 days,Fall by 3.900000%,3.87
2023-05-18,1801.73,2023-06-14,1650.52,Sell,18 days,Fall by 8.390000%,8.39
2023-07-03,1955.39,2023-10-30,1810.09,Buy,84 days,Rise by 2.610000%,-7.43
2023-07-06,1848.64,2023-08-07,1826.94,Sell,21 days,Fall by -0.070000%,1.17
2023-08-18,1660.95,2023-09-04,1629.66,Sell,10 days,Fall by 1.950000%,1.88
2023-10-23,1765.38,2023-10-31,1816.46,Buy,5 days,Rise by 20.120000%,2.89
2023-10-24,1784.44,2023-11-07,1888.12,Buy,9 days,Rise by 18.840000%,5.81
2023-11-20,2022.24,2023-11-26,2063.29,Buy,4 days,Rise by 16.640000%,2.03
2024-01-02,2355.84,2024-01-14,2472.24,Buy,8 days,Rise by 72.610000%,4.94
2024-02-06,2372.2,2024-02-11,2507.57,Buy,3 days,Rise by 71.420000%,5.71
2024-02-26,3178.99,2024-03-02,3422.05,Buy,4 days,Rise by 27.920000%,7.65
2024-02-27,3244.52,2024-03-03,3490.99,Buy,3 days,Rise by 25.330000%,7.6
2024-02-28,3385.7,2024-03-09,3915.42,Buy,7 days,Rise by 20.110000%,15.65
2024-03-25,3590.88,2024-05-27,3892.01,Buy,44 days,Rise by 2.910000%,8.39
2024-05-21,3789.31,2024-11-16,3133.27,Buy,128 days,Rise by -11.590000%,-17.31
2024-07-04,3054.52,2024-07-14,3244.08,Sell,6 days,Fall by -3.930000%,-6.21
2024-07-05,2981.6,2024-07-14,3244.08,Sell,5 days,Fall by -6.470000%,-8.8
2024-07-25,3174.43,2024-08-06,2458.72,Sell,7 days,Fall by 15.370000%,22.55
2024-08-03,2903.39,2024-08-08,2683.35,Sell,2 days,Fall by 11.480000%,7.58
2024-10-28,2565.35,2024-11-10,3191.33,Buy,9 days,Rise by 31.550000%,24.4
