Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit
Sell,2020-02-14 - 2020-02-19,3 days,2020-02-24,162.07,2020-03-02,151.03,5 days,6.8%,Fall by 22.33%,6.8%
Buy,2020-03-11 - 2020-03-18,5 days,2020-03-20,101.4,2020-03-24,109.04,2 days,7.5%,Rise by 22.01%,14.3%
Sell,2020-04-13 - 2020-04-14,1 days,2020-05-01,125.14,2020-05-08,132.36,5 days,-5.8%,Fall by -7.9%,8.6%
Sell,2020-05-27 - 2020-05-28,1 days,2020-06-10,146.18,2020-06-16,144.38,4 days,1.2%,Fall by 1.44%,9.8%
Sell,2020-07-02 - 2020-07-06,2 days,2020-07-09,139.07,2020-07-15,147.03,4 days,-5.7%,Fall by -3.6%,4.1%
Sell,2020-07-17 - 2020-07-23,4 days,2020-07-31,147.36,2020-08-05,153.79,3 days,-4.4%,Fall by 2.23%,-0.3%
Sell,2020-08-07 - 2020-08-11,2 days,2020-08-14,157.09,2020-08-19,156.4,3 days,0.4%,Fall by 8.29%,0.2%
Sell,2020-10-12 - 2020-11-09,20 days,2020-12-01,182.7,2020-12-04,188.2,3 days,-3.0%,Fall by -5.91%,-2.9%
Sell,2020-12-24 - 2020-12-28,2 days,2020-12-31,196.06,2021-01-06,204.53,4 days,-4.3%,Fall by -4.85%,-7.2%
Sell,2021-01-14 - 2021-01-20,4 days,2021-01-27,209.39,2021-01-28,208.72,1 days,0.3%,Fall by -1.81%,-6.9%
Sell,2021-02-08 - 2021-02-10,2 days,2021-02-18,220.59,2021-02-24,227.0,4 days,-2.9%,Fall by 3.88%,-9.8%
Sell,2021-04-28 - 2021-04-29,1 days,2021-05-04,223.29,2021-05-05,222.4,1 days,0.4%,Fall by 0.52%,-9.4%
Sell,2021-06-08 - 2021-06-09,1 days,2021-06-16,229.87,2021-06-21,226.88,3 days,1.3%,Fall by 7.89%,-8.1%
Sell,2021-08-09 - 2021-08-25,12 days,2021-09-13,222.88,2021-09-15,222.03,2 days,0.4%,Fall by 4.32%,-7.7%
Sell,2021-11-03 - 2021-11-08,3 days,2021-11-11,239.26,2021-11-29,222.71,12 days,6.9%,Fall by 10.87%,-0.8%
Buy,2021-11-23 - 2021-12-01,6 days,2021-12-06,219.02,2022-01-21,196.99,34 days,-10.1%,Rise by 2.88%,-10.8%
Buy,2022-01-21 - 2022-01-27,4 days,2022-01-31,201.24,2022-03-29,211.71,41 days,5.2%,Rise by 5.2%,-5.6%
Buy,2022-02-23 - 2022-02-24,1 days,2022-03-09,200.28,2022-03-29,211.71,14 days,5.7%,Rise by 5.71%,0.1%
Sell,2022-03-21 - 2022-03-22,1 days,2022-03-31,205.27,2022-04-08,197.87,6 days,3.6%,Fall by 11.05%,3.7%
Buy,2022-04-12 - 2022-04-26,10 days,2022-05-03,188.49,2022-06-14,169.38,30 days,-10.1%,Rise by 1.28%,-6.4%
Buy,2022-05-11 - 2022-05-12,1 days,2022-05-23,178.21,2022-05-27,187.64,4 days,5.3%,Rise by 12.83%,-1.1%
Sell,2022-06-06 - 2022-06-07,1 days,2022-06-10,178.59,2022-06-15,171.86,3 days,3.8%,Fall by 0.16%,2.6%
Sell,2022-08-05 - 2022-08-08,1 days,2022-08-18,198.92,2022-08-23,190.95,3 days,4.0%,Fall by 10.36%,6.6%
Buy,2022-09-27 - 2022-10-13,12 days,2022-10-24,173.44,2023-02-01,194.49,72 days,12.1%,Rise by 8.14%,18.8%
Sell,2022-11-14 - 2022-11-15,1 days,2022-11-29,182.37,2022-11-30,187.37,1 days,-2.7%,Fall by 6.49%,16.0%
Buy,2022-12-19 - 2022-12-28,7 days,2022-12-30,174.36,2023-01-13,187.05,10 days,7.3%,Rise by 13.74%,23.3%
Sell,2023-01-12 - 2023-01-18,4 days,2023-01-25,187.45,2023-02-01,194.49,5 days,-3.8%,Fall by 0.01%,19.5%
Buy,2023-03-13 - 2023-03-15,2 days,2023-03-27,173.7,2023-06-06,184.31,51 days,6.1%,Rise by 2.92%,25.7%
Buy,2023-04-27 - 2023-05-04,5 days,2023-05-08,174.05,2023-06-06,184.31,21 days,5.9%,Rise by 7.97%,31.5%
Sell,2023-05-22 - 2023-05-23,1 days,2023-06-09,185.03,2023-06-26,180.75,11 days,2.3%,Fall by 0.98%,33.9%
Sell,2023-06-08 - 2023-06-14,4 days,2023-06-23,180.57,2023-06-29,186.38,4 days,-3.2%,Fall by -1.47%,30.6%
Sell,2023-07-19 - 2023-07-27,6 days,2023-08-02,195.11,2023-08-04,194.17,2 days,0.5%,Fall by 6.09%,31.1%
Buy,2023-08-17 - 2023-08-24,5 days,2023-08-28,185.64,2023-10-20,166.44,39 days,-10.3%,Rise by -10.34%,20.8%
Buy,2023-09-22 - 2023-10-04,8 days,2023-10-09,174.0,2023-12-13,193.33,47 days,11.1%,Rise by 17.71%,31.9%
Buy,2023-10-23 - 2023-10-27,4 days,2023-10-31,164.52,2023-11-03,174.49,3 days,6.1%,Rise by 24.5%,38.0%
Sell,2023-12-04 - 2023-12-06,2 days,2023-12-18,197.11,2023-12-26,204.1,6 days,-3.5%,Fall by 3.87%,34.4%
Sell,2023-12-14 - 2023-12-20,4 days,2023-12-29,200.71,2024-01-09,194.97,7 days,2.9%,Fall by -0.27%,37.3%
Sell,2024-02-12 - 2024-02-15,3 days,2024-02-21,197.94,2024-02-27,204.0,4 days,-3.1%,Fall by -1.67%,34.2%
Sell,2024-03-04 - 2024-03-08,4 days,2024-03-15,202.41,2024-03-21,207.94,4 days,-2.7%,Fall by 4.73%,31.5%
Sell,2024-05-06 - 2024-05-10,4 days,2024-05-17,208.08,2024-05-24,205.44,5 days,1.3%,Fall by 4.49%,32.7%
Buy,2024-06-11 - 2024-06-17,4 days,2024-06-24,201.22,2024-07-12,213.14,14 days,5.9%,Rise by 11.62%,38.7%
Sell,2024-07-16 - 2024-07-17,1 days,2024-08-02,208.92,2024-08-06,204.4,2 days,2.2%,Fall by 0.49%,40.8%
Sell,2024-08-26 - 2024-09-18,17 days,2024-09-23,220.76,2024-09-26,218.85,3 days,0.9%,Fall by 1.36%,41.7%
Sell,2024-11-08 - 2024-11-11,1 days,2024-11-14,231.94,2024-11-18,228.93,2 days,1.3%,Fall by 5.21%,43.0%
Sell,2024-11-11 - 2024-11-25,10 days,2024-12-02,241.75,2024-12-06,238.93,4 days,1.2%,Fall by 9.05%,44.2%
Buy,2024-12-19 - 2024-12-30,7 days,2025-01-03,224.43,2025-03-10,200.77,46 days,-10.5%,Rise by -10.54%,33.6%
Sell,2025-01-23 - 2025-01-24,1 days,2025-02-10,227.02,2025-02-13,226.14,3 days,0.4%,Fall by 11.56%,34.0%
Buy,2025-02-25 - 2025-03-03,4 days,2025-03-05,208.47,2025-04-04,181.19,22 days,-13.1%,Rise by 0.19%,20.9%
Buy,2025-03-13 - 2025-03-31,12 days,2025-05-02,200.48,2025-07-10,224.8,49 days,12.1%,Rise by 7.0%,33.0%
Sell,2025-04-29 - 2025-05-02,3 days,2025-05-07,197.42,2025-05-12,207.87,3 days,-5.3%,Fall by -8.86%,27.8%
Sell,2025-06-10 - 2025-06-11,1 days,2025-07-08,221.25,2025-08-04,219.73,19 days,0.7%,Fall by 2.86%,28.4%
Sell,2025-08-28 - 2025-08-29,1 days,2025-09-09,236.85,2025-09-10,236.43,1 days,0.2%,Fall by -0.4%,28.6%
Sell,2025-09-23 - 2025-10-06,9 days,2025-10-09,245.13,2025-10-13,244.41,2 days,0.3%,Fall by -0.45%,28.9%
