Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1965-06-30,4.2,1971-03-31,5.53,1962-03-31-1964-03-31,3.83-4.26,Buy,1500 days,31.67%,Rise by 25.5%,31.67%,
1970-12-31,6.5,1971-03-31,5.53,1962-03-31-1970-06-30,3.83-8.22,Sell,64 days,14.92%,Fall by -25.5%,46.59%,
1971-09-30,6.0,1983-03-31,10.62,1967-03-31-1970-06-30,4.45-8.22,Buy,3000 days,77.0%,Rise by 30.32%,123.59%,
1971-12-31,5.89,1972-09-30,6.54,1967-03-31-1970-06-30,4.45-8.22,Sell,195 days,-11.04%,Fall by -13.15%,112.55%,
1976-03-31,7.66,1976-12-31,6.81,1971-03-31-1975-09-30,5.38-8.59,Sell,197 days,11.1%,Fall by -33.77%,123.65%,
1976-12-31,6.81,1977-12-31,7.78,1967-03-31-1975-09-30,4.45-8.59,Sell,260 days,-14.24%,Fall by -62.47%,109.41%,
1977-06-30,7.2,1978-03-31,8.15,1962-03-31-1975-09-30,3.83-8.59,Sell,196 days,-13.19%,Fall by -23.8%,96.21%,
1980-06-30,10.09,1980-09-30,11.86,1967-03-31-1980-03-31,4.45-13.65,Sell,66 days,-17.54%,Fall by 12.65%,78.67%,
1981-12-31,13.98,1982-09-30,11.73,1976-12-31-1981-09-30,6.8-15.84,Sell,195 days,16.09%,Fall by 1.53%,94.76%,
1982-09-30,11.73,1982-12-31,10.36,1962-03-31-1981-09-30,3.83-15.84,Sell,66 days,11.68%,Fall by -12.45%,106.44%,
1983-12-31,11.82,1983-12-31,11.82,1976-12-31-1981-09-30,6.8-15.84,Buy,0 days,0.0%,Rise by 0%,106.44%,
1984-09-30,12.47,1984-12-31,11.55,1967-03-31-1981-09-30,4.45-15.84,Sell,65 days,7.38%,Fall by 10.74%,113.82%,
1984-12-31,11.55,1985-06-30,10.25,1983-06-30-1984-06-30,10.12-13.99,Sell,129 days,11.26%,Fall by 27.9%,125.08%,
1985-06-30,10.25,1985-12-31,9.0,1976-12-31-1980-03-31,6.8-13.65,Sell,131 days,12.2%,Fall by 17.22%,137.27%,
1987-03-31,7.51,1990-03-31,8.65,1971-03-31-1975-09-30,5.38-8.59,Buy,783 days,15.18%,Rise by -13.64%,152.45%,
1990-03-31,8.65,1990-03-31,8.65,1986-09-30-1987-12-31,6.95-10.23,Buy,0 days,0.0%,Rise by 0%,152.45%,
1990-12-31,8.08,1991-09-30,7.47,1986-09-30-1987-12-31,6.95-10.23,Sell,195 days,7.55%,Fall by 14.73%,160.0%,
1991-09-30,7.47,1991-12-31,6.71,1981-09-30-1986-09-30,7.67-13.81,Sell,66 days,10.17%,Fall by 10.13%,170.18%,
1994-06-30,7.329,1994-06-30,7.329,1962-03-31-1981-09-30,3.83-15.84,Buy,0 days,0.0%,Rise by 0%,170.18%,
1995-12-31,5.575,1996-03-31,6.334,1993-12-31-1994-12-31,5.19-8.162,Sell,64 days,-13.61%,Fall by 14.21%,156.56%,
1996-03-31,6.334,1997-09-30,6.107,1975-09-30-1993-12-31,5.877-7.97,Sell,391 days,3.58%,Fall by 11.02%,160.15%,
1997-12-31,5.739,1997-12-31,5.739,1970-06-30-1993-12-31,5.877-7.04,Sell,0 days,-0.0%,Fall by 0%,160.15%,
1998-03-31,5.662,1998-06-30,5.434,1995-12-31-1996-09-30,5.339-7.096,Sell,65 days,4.03%,Fall by -6.33%,164.17%,
2000-03-31,6.023,2000-09-30,5.778,1998-12-31-2000-03-31,4.101-6.823,Sell,130 days,4.07%,Fall by 20.82%,168.24%,
2001-06-30,5.39,2001-09-30,4.575,1975-09-30-1998-12-31,4.966-7.97,Sell,64 days,15.12%,Fall by 21.16%,183.36%,
2002-09-30,3.607,2002-09-30,3.607,1962-03-31-1966-09-30,3.83-5.51,Sell,0 days,-0.0%,Fall by 0%,183.36%,
2005-09-30,4.176,2005-09-30,4.176,2000-03-31-2003-06-30,4.08-5.937,Sell,0 days,-0.0%,Fall by 0%,183.36%,
