Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2013-10-06,39.04,2015-09-06,31.15,499 days,2013-05-05/38.96,-20.21%,-20.21%,Rise by 9.89%,-20.21%
Buy,2016-03-06,38.45,2020-10-25,62.09,1209 days,2016-01-03/37.48,61.48%,61.48%,Rise by 8.76%,41.27%
Buy,2023-01-15,50.53,2025-04-06,40.13,579 days,2022-08-14/50.21,-20.58%,-20.58%,Rise by 0.75%,20.69%
Buy,2025-07-27,46.05,2025-07-27,46.05,0 days,2024-12-29/45.97,0.00%,0.00%,Rise by 0%,20.69%
