Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2008-01-31,9.3000,2009-02-28,3.5500,281 days,-61.83%,-61.8280%,Rise by -27.31%,-61.8280%
Buy,2025-05-31,118.49,2025-05-31,118.49,0 days,0.00%,0.00%,Rise by 0%,-61.83%
