Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2024-02-07,49.77,2024-02-07,49.77,2023-11-16-2024-01-26,46.2-52.62,Buy,0 days,0.0%,Rise by 0%,152.27%
2024-03-19,49.14,2024-04-09,50.01,2024-01-26-2024-03-01,48.42-51.99,Sell,15 days,-1.77%,Fall by 6.44%,150.5%
2024-05-23,46.6,2024-05-31,46.5,2024-01-26-2024-05-02,47.12-51.99,Sell,6 days,0.21%,Fall by 1.51%,150.71%
2024-06-05,46.02,2024-06-07,45.84,2023-11-16-2024-01-26,46.2-52.62,Sell,2 days,0.39%,Fall by 0.09%,151.1%
2024-06-07,45.84,2024-06-12,45.62,2022-07-05-2023-09-01,40.82-58.19,Sell,3 days,0.48%,Fall by -0.39%,151.58%
2024-06-12,45.62,2024-06-20,46.72,2024-03-12-2024-05-02,47.12-49.89,Sell,6 days,-2.41%,Fall by 1.97%,149.17%
2024-07-08,46.06,2024-07-08,46.06,2024-01-26-2024-06-17,45.71-51.99,Sell,0 days,-0.0%,Fall by 0%,149.17%
2024-07-24,46.85,2024-08-05,44.74,2023-10-16-2024-06-17,45.71-54.04,Sell,8 days,4.5%,Fall by -8.4%,153.67%
2024-08-05,44.74,2024-08-08,45.83,2023-01-20-2023-04-03,45.67-52.56,Sell,3 days,-2.44%,Fall by -5.83%,151.24%
2024-09-03,50.06,2024-09-06,48.5,2023-10-16-2024-08-12,45.74-54.04,Sell,3 days,3.12%,Fall by -12.93%,154.35%
2024-10-07,52.51,2024-10-07,52.51,2022-12-13-2024-08-12,45.74-49.23,Sell,0 days,-0.0%,Fall by 0%,154.35%
2024-10-28,55.28,2024-10-30,55.59,2024-08-26-2024-09-11,49.21-50.72,Sell,2 days,-0.56%,Fall by -3.49%,153.79%
2024-12-24,59.85,2025-02-26,64.08,2024-08-12-2024-12-05,44.5-60.23,Buy,46 days,7.07%,Rise by -3.53%,160.86%
2025-01-30,60.47,2025-03-06,63.41,2024-12-05-2024-12-20,58.78-59.7,Sell,25 days,-4.86%,Fall by 13.99%,156.0%
2025-02-26,64.08,2025-03-06,63.41,2023-11-16-2025-02-13,46.2-66.5,Buy,6 days,-1.05%,Rise by -2.51%,154.95%
2025-03-06,63.41,2025-05-20,63.42,2024-08-12-2025-02-13,44.5-66.5,Buy,53 days,0.02%,Rise by 9.4%,154.97%
2025-03-17,60.89,2025-08-19,66.76,2022-10-13-2025-02-13,38.6-66.5,Buy,111 days,9.64%,Rise by 9.51%,164.61%
2025-03-18,60.3,2025-04-02,61.82,2024-08-12-2025-02-13,44.5-66.5,Sell,11 days,-2.52%,Fall by 12.05%,162.09%
2025-04-03,57.31,2025-04-04,54.54,2022-10-13-2025-02-13,38.6-66.5,Sell,1 days,4.83%,Fall by -15.58%,166.92%
2025-04-08,53.19,2025-04-09,58.13,2025-02-13-2025-03-13,60.49-62.72,Sell,1 days,-9.29%,Fall by -8.45%,157.63%
2025-04-09,58.13,2025-07-15,67.18,2022-10-13-2024-12-05,38.6-60.23,Buy,69 days,15.57%,Rise by 6.86%,173.2%
2025-05-22,63.36,2025-05-28,63.34,2025-02-13-2025-04-07,56.12-62.72,Sell,4 days,0.03%,Fall by -6.06%,173.23%
2025-08-20,67.11,2025-08-20,67.11,2024-08-12-2025-08-11,44.5-72.55,Buy,0 days,0.0%,Rise by 0%,173.23%
2025-09-05,66.9,2025-09-10,68.13,2025-08-11-2025-08-18,67.11-70.34,Sell,3 days,-1.84%,Fall by 0.98%,171.4%
2025-09-10,68.13,2025-09-10,68.13,2025-04-07-2025-08-11,52.11-72.55,Buy,0 days,0.0%,Rise by 0%,171.4%
2025-09-16,66.93,2025-09-16,66.93,2022-10-13-2025-08-11,38.6-72.55,Buy,0 days,0.0%,Rise by 0%,171.4%
