Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
1994-06-30,1.2986,1994-09-30,1.5208,1990-03-31-1994-03-31,0.0738-2.2639,Sell,66 days,-17.11%,Fall by -364.85%,-17.11%
2000-09-30,55.25,2000-12-31,38.25,1994-09-30-2000-03-31,1.0417-82.0,Sell,64 days,30.77%,Fall by 68.16%,13.66%
2003-06-30,16.79,2003-06-30,16.79,1994-09-30-2000-03-31,1.0417-82.0,Buy,0 days,0.0%,Rise by 0%,13.66%
2004-03-31,23.57,2004-09-30,18.1,2002-12-31-2004-03-31,8.12-29.39,Sell,131 days,23.21%,Fall by 5.41%,36.87%
2007-12-31,27.07,2008-03-31,24.09,2005-12-31-2007-12-31,16.83-34.24,Sell,65 days,11.01%,Fall by 32.34%,47.87%
2009-09-30,23.54,2022-12-31,47.64,2002-12-31-2007-12-31,8.12-34.24,Buy,3457 days,102.38%,Rise by 12.85%,150.25%
2010-06-30,21.31,2010-12-31,20.23,2009-03-31-2010-06-30,13.61-27.74,Sell,132 days,5.07%,Fall by 23.38%,155.32%
2011-09-30,15.5,2011-12-31,18.08,2004-03-31-2009-03-31,17.98-21.94,Sell,65 days,-16.65%,Fall by -24.0%,138.68%
2013-03-31,20.9,2022-12-31,47.64,2009-03-31-2010-06-30,13.61-27.74,Buy,2544 days,127.94%,Rise by 12.85%,266.62%
2015-09-30,26.25,2016-09-30,31.72,2011-09-30-2015-03-31,13.3-30.31,Sell,262 days,-20.84%,Fall by -36.6%,245.78%
2016-09-30,31.72,2019-06-30,54.73,2009-03-31-2015-03-31,13.61-30.31,Buy,715 days,72.54%,Rise by -28.17%,318.32%
2019-09-30,49.41,2020-03-31,39.31,2016-03-31-2019-09-30,22.46-58.26,Sell,131 days,20.44%,Fall by -8.47%,338.76%
2019-12-31,47.96,2020-03-31,39.31,2002-12-31-2019-09-30,8.12-58.26,Sell,65 days,18.04%,Fall by -8.47%,356.8%
2020-12-31,44.75,2020-12-31,44.75,2004-03-31-2011-09-30,16.84-21.94,Sell,0 days,-0.0%,Fall by 0%,356.8%
2021-06-30,53.0,2022-12-31,47.64,2016-03-31-2019-09-30,22.46-58.26,Buy,392 days,-10.11%,Rise by 12.85%,346.69%
2023-06-30,51.74,2023-06-30,51.74,2002-12-31-2019-09-30,8.12-58.26,Buy,0 days,0.0%,Rise by 0%,346.69%
