Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return,Signal Open Price
2021-03-01,69.28,2021-05-13,84.27,Buy,53 Days,-4.36,Rise by 8.36%,21.64%,21.64%,
2021-07-01,82.22,2021-09-09,85.41,Buy,50 Days,-4.45,Rise by 0.24%,3.88%,25.52%,
2022-05-02,96.5,2022-08-09,103.69,Buy,71 Days,-4.19,Rise by 2.98%,7.45%,32.97%,
2022-06-03,94.9,2022-08-09,103.69,Buy,47 Days,-3.5,Rise by -0.38%,9.26%,42.23%,
2022-10-07,88.25,2022-12-16,95.45,Buy,50 Days,-3.14,Rise by 4.18%,8.16%,50.39%,
2023-09-01,65.67,2024-01-11,78.93,Buy,94 Days,-7.35,Rise by 7.39%,20.19%,70.58%,
2024-05-01,56.31,2025-03-25,66.48,Buy,234 Days,-16.33,Rise by 0.28%,18.06%,88.64%,
2024-05-23,55.65,2024-08-02,59.32,Buy,51 Days,-3.06,Rise by 11.02%,6.59%,95.24%,
2024-11-15,53.19,2025-02-03,55.95,Buy,56 Days,-3.2,Rise by 12.95%,5.19%,100.42%,
