Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2015-11-29,10.8925,2016-05-08,9.23,2015-11-08,Buy,23 Weeks,-15.26%,Rise by -21.74%,-15.26%,Normal Case,
2015-12-06,11.16,2016-05-08,9.23,2015-11-29,Buy,22 Weeks,-17.29%,Rise by -25.72%,-32.56%,Normal Case,
2015-12-13,10.3675,2016-05-08,9.23,2015-11-22,Buy,21 Weeks,-10.97%,Rise by -22.18%,-43.53%,Absolute Extrema Case,
2015-12-27,10.6825,2016-05-08,9.23,2015-12-13,Buy,19 Weeks,-13.6%,Rise by -27.92%,-57.13%,Normal Case,
2016-02-21,8.3575,2016-05-08,9.23,2016-02-07,Buy,11 Weeks,10.44%,Rise by 20.16%,-46.69%,Normal Case,
2016-08-07,9.0325,2016-10-30,8.335,2016-07-24,Buy,12 Weeks,-7.72%,Rise by 2.57%,-54.41%,Normal Case,
2016-09-04,8.8325,2016-12-04,9.2975,2016-08-28,Buy,13 Weeks,5.26%,Rise by 12.09%,-49.14%,Normal Case,
2016-09-11,8.8325,2016-12-04,9.2975,2016-09-04,Buy,12 Weeks,5.26%,Rise by 12.09%,-43.88%,Normal Case,
2016-10-16,8.98,2017-01-01,9.1275,2016-07-10,Buy,11 Weeks,1.64%,Rise by 10.24%,-42.24%,Local Extrema Case,
2016-10-16,8.98,2017-01-01,9.1275,2016-10-09,Buy,11 Weeks,1.64%,Rise by 10.24%,-40.59%,Normal Case,
2016-12-25,9.3975,2017-03-05,9.395,2015-12-06,Buy,10 Weeks,-0.03%,Rise by 54.51%,-40.62%,Tangent Case,
2017-01-15,9.695,2017-05-28,8.815,2016-12-25,Buy,19 Weeks,-9.08%,Rise by -10.55%,-49.7%,Normal Case,
2017-01-29,9.2825,2017-05-28,8.815,2017-01-22,Buy,17 Weeks,-5.04%,Rise by 62.51%,-54.73%,Normal Case,
2017-03-12,9.2425,2017-05-28,8.815,2017-03-05,Buy,11 Weeks,-4.63%,Rise by 65.38%,-59.36%,Normal Case,
2017-04-16,8.495,2017-09-17,10.47,2017-04-09,Buy,22 Weeks,23.25%,Rise by 79.93%,-36.11%,Normal Case,
2017-05-21,8.7325,2017-09-17,10.47,2017-04-30,Buy,17 Weeks,19.9%,Rise by 75.04%,-16.21%,Normal Case,
2017-07-02,9.355,2017-09-17,10.47,2017-06-25,Buy,11 Weeks,11.92%,Rise by 63.39%,-4.29%,Normal Case,
2017-08-13,10.17,2017-11-19,13.63,2017-08-06,Buy,14 Weeks,34.02%,Rise by 50.29%,29.73%,Normal Case,
2017-08-20,10.245,2017-11-19,13.63,2017-08-13,Buy,13 Weeks,33.04%,Rise by 49.19%,62.77%,Normal Case,
2017-09-10,10.3625,2017-11-19,13.63,2015-12-20,Buy,10 Weeks,31.53%,Rise by 47.5%,94.3%,Tangent Case,
2017-10-01,11.26,2017-12-31,14.8025,2017-09-24,Buy,13 Weeks,31.46%,Rise by 35.75%,125.76%,Normal Case,
2017-10-29,13.3975,2017-12-31,14.8025,2017-10-22,Buy,9 Weeks,10.49%,Rise by 37.64%,136.25%,Normal Case,
2017-11-19,13.63,2018-04-01,16.81,2017-11-05,Buy,19 Weeks,23.33%,Rise by 35.29%,159.58%,Normal Case,
2018-02-04,16.3475,2018-05-27,19.445,2018-01-28,Buy,16 Weeks,18.95%,Rise by 21.88%,178.53%,Normal Case,
2018-02-11,15.505,2018-05-27,19.445,2017-08-27,Buy,15 Weeks,25.41%,Rise by 28.51%,203.94%,Local Extrema Case,
2018-02-25,17.3075,2018-05-27,19.445,2018-02-04,Buy,13 Weeks,12.35%,Rise by 15.12%,216.29%,Normal Case,
2018-03-25,16.5525,2018-05-27,19.445,2018-03-04,Buy,9 Weeks,17.47%,Rise by 20.37%,233.76%,Normal Case,
2018-04-08,17.2775,2018-11-25,12.9775,2018-01-07,Buy,33 Weeks,-24.89%,Rise by -12.04%,208.87%,Local Extrema Case,
2018-04-29,18.475,2018-11-25,12.9775,2018-04-22,Buy,30 Weeks,-29.76%,Rise by -10.8%,179.12%,Normal Case,
2018-05-06,18.7375,2018-11-25,12.9775,2018-04-29,Buy,29 Weeks,-30.74%,Rise by -12.05%,148.38%,Normal Case,
2018-11-11,13.8425,2019-03-17,13.53,2018-10-21,Buy,18 Weeks,-2.26%,Rise by -10.4%,146.12%,Normal Case,
2018-12-09,13.265,2019-03-17,13.53,2018-11-25,Buy,14 Weeks,2.0%,Rise by 6.09%,148.12%,Normal Case,
2018-12-23,13.1,2019-03-17,13.53,2018-12-16,Buy,12 Weeks,3.28%,Rise by 7.42%,151.4%,Normal Case,
2019-01-13,12.86,2019-03-17,13.53,2018-11-04,Buy,9 Weeks,5.21%,Rise by 10.24%,156.61%,Local Extrema Case,
2019-05-12,14.1175,2019-10-20,11.25,2019-05-05,Buy,23 Weeks,-20.31%,Rise by -12.25%,136.3%,Normal Case,
2019-05-19,13.8575,2019-10-20,11.25,2019-05-12,Buy,22 Weeks,-18.82%,Rise by -10.61%,117.48%,Normal Case,
2019-08-04,12.5325,2019-10-20,11.25,2019-07-28,Buy,11 Weeks,-10.23%,Rise by 6.5%,107.25%,Normal Case,
2019-09-29,13.3475,2019-12-15,11.715,2019-09-15,Buy,11 Weeks,-12.23%,Rise by -12.91%,95.02%,Normal Case,
2020-02-09,12.9375,2020-08-02,12.4,2020-01-26,Buy,25 Weeks,-4.15%,Rise by -19.96%,90.86%,Normal Case,
2020-03-01,12.775,2020-08-02,12.4,2019-12-08,Buy,22 Weeks,-2.94%,Rise by -10.12%,87.93%,Local Extrema Case,
2020-03-01,12.775,2020-08-02,12.4,2020-02-09,Buy,22 Weeks,-2.94%,Rise by -10.12%,84.99%,Normal Case,
2020-04-05,10.6725,2020-08-02,12.4,2020-03-15,Buy,17 Weeks,16.19%,Rise by 24.81%,101.18%,Normal Case,
2020-05-10,10.2825,2020-08-02,12.4,2020-05-03,Buy,12 Weeks,20.59%,Rise by 29.54%,121.77%,Normal Case,
2020-06-21,10.39,2020-09-20,12.015,2020-05-31,Buy,13 Weeks,15.64%,Rise by 28.2%,137.41%,Normal Case,
2020-07-05,10.7525,2020-09-20,12.015,2020-06-28,Buy,11 Weeks,11.74%,Rise by 23.88%,149.15%,Normal Case,
2020-09-06,12.9725,2021-01-24,17.2125,2020-08-23,Buy,20 Weeks,32.68%,Rise by 52.01%,181.84%,Normal Case,
2020-09-13,11.84,2021-01-24,17.2125,2016-02-28,Buy,19 Weeks,45.38%,Rise by 66.55%,227.21%,Tangent Case,
2020-12-27,15.27,2021-03-28,18.25,2020-12-20,Buy,13 Weeks,19.52%,Rise by 29.14%,246.73%,Normal Case,
2021-01-10,17.47,2021-03-28,18.25,2021-01-03,Buy,11 Weeks,4.46%,Rise by 12.88%,251.19%,Normal Case,
2021-02-28,18.0975,2021-09-19,15.385,2021-02-14,Buy,29 Weeks,-14.99%,Rise by -12.61%,236.21%,Normal Case,
2021-03-07,18.8,2021-09-19,15.385,2021-02-28,Buy,28 Weeks,-18.16%,Rise by -10.69%,218.04%,Normal Case,
2021-03-14,19.72,2021-09-19,15.385,2021-02-21,Buy,27 Weeks,-21.98%,Rise by -11.76%,196.06%,Normal Case,
2021-03-28,18.25,2021-09-19,15.385,2016-03-06,Buy,25 Weeks,-15.7%,Rise by -10.32%,180.36%,Tangent Case,
2021-06-06,17.0575,2021-09-19,15.385,2021-05-30,Buy,15 Weeks,-9.81%,Rise by -10.85%,170.55%,Normal Case,
2021-08-22,15.49,2021-11-21,18.64,2021-08-01,Buy,13 Weeks,20.34%,Rise by 29.12%,190.89%,Normal Case,
2021-10-03,16.13,2021-12-12,19.0575,2021-09-26,Buy,10 Weeks,18.15%,Rise by 23.99%,209.04%,Normal Case,
2021-10-10,17.915,2021-12-12,19.0575,2021-10-03,Buy,9 Weeks,6.38%,Rise by 11.64%,215.42%,Normal Case,
2021-11-28,18.5825,2022-09-04,15.455,2021-11-21,Buy,40 Weeks,-16.83%,Rise by -11.38%,198.59%,Normal Case,
2021-12-05,18.7275,2022-09-04,15.455,2016-03-13,Buy,39 Weeks,-17.47%,Rise by -12.07%,181.11%,Tangent Case,
2021-12-12,19.0575,2022-09-04,15.455,2021-11-28,Buy,38 Weeks,-18.9%,Rise by -13.59%,162.21%,Normal Case,
2022-02-13,18.2775,2022-09-04,15.455,2022-02-06,Buy,29 Weeks,-15.44%,Rise by -11.27%,146.77%,Normal Case,
2022-03-20,16.6775,2022-09-04,15.455,2022-03-06,Buy,24 Weeks,-7.33%,Rise by -17.63%,139.44%,Normal Case,
2022-04-17,16.3225,2022-09-04,15.455,2022-04-10,Buy,20 Weeks,-5.31%,Rise by -13.52%,134.12%,Normal Case,
