Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2014-11-30,30.3,2015-04-30,48.76,108 days,2014-10-31/26.57,60.92%,60.92%,Rise by 64.85%,60.92%,
Buy,2015-05-31,49.95,2015-07-31,39.5,44 days,2015-04-30/48.76,-20.92%,-20.92%,Rise by -28.89%,40.00%,
Buy,2017-06-30,27.26,2017-06-30,27.26,0 days,2016-11-30/25.88,0.00%,0.00%,Rise by 0%,40.00%,
