Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2021-12-08,40.13,2022-03-14,32.07,68 days,2021-10-25/39.51,-20.08%,-20.08%,Rise by -10.37%,-20.08%,
Buy,2022-06-30,34.17,2022-09-23,27.29,61 days,2022-04-04/33.8,-20.13%,-20.13%,Rise by -10.56%,-40.22%,
Buy,2024-04-29,24.93,2024-04-29,24.93,0 days,2024-03-11/24.89,0.00%,0.00%,Rise by 0%,-40.22%,
