Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2018-03-04,48.68,2018-07-01,48.35,2018-02-25,Buy,17 Weeks,-0.68%,Rise by 4.17%,150.96%,Normal Case,
2018-03-25,49.48,2018-07-01,48.35,2018-03-11,Buy,14 Weeks,-2.28%,Rise by 2.49%,148.67%,Normal Case,
2018-05-06,48.61,2018-09-16,48.07,2018-04-29,Buy,19 Weeks,-1.11%,Rise by 1.56%,147.56%,Normal Case,
2018-11-04,46.08,2019-02-10,48.46,2018-10-28,Buy,14 Weeks,5.16%,Rise by 13.48%,152.73%,Normal Case,
2018-11-11,47.5,2019-02-10,48.46,2018-10-21,Buy,13 Weeks,2.02%,Rise by 10.08%,154.75%,Normal Case,
2018-11-18,48.07,2019-02-10,48.46,2018-08-19,Buy,12 Weeks,0.81%,Rise by 8.78%,155.56%,Local Extrema Case,
2018-11-18,48.07,2019-02-10,48.46,2018-11-11,Buy,12 Weeks,0.81%,Rise by 8.78%,156.37%,Normal Case,
2018-12-09,47.43,2019-02-10,48.46,2018-09-16,Buy,9 Weeks,2.17%,Rise by 10.25%,158.54%,Local Extrema Case,
2018-12-09,47.43,2019-02-10,48.46,2018-12-02,Buy,9 Weeks,2.17%,Rise by 10.25%,160.71%,Normal Case,
2018-12-16,46.71,2019-05-05,52.0,2018-11-25,Buy,20 Weeks,11.33%,Rise by 11.95%,172.04%,Normal Case,
2018-12-30,46.03,2019-05-05,52.0,2018-12-23,Buy,18 Weeks,12.97%,Rise by 13.6%,185.01%,Normal Case,
2019-03-10,50.08,2019-08-11,53.55,2019-03-03,Buy,22 Weeks,6.93%,Rise by 4.03%,191.94%,Normal Case,
2019-03-31,52.29,2019-08-11,53.55,2019-03-24,Buy,19 Weeks,2.41%,Rise by -0.36%,194.35%,Normal Case,
2019-05-19,51.56,2019-08-11,53.55,2019-05-12,Buy,12 Weeks,3.86%,Rise by 7.39%,198.21%,Normal Case,
2019-06-09,51.71,2019-08-11,53.55,2019-06-02,Buy,9 Weeks,3.56%,Rise by 13.42%,201.76%,Normal Case,
2019-08-04,54.14,2020-01-19,58.45,2019-07-14,Buy,24 Weeks,7.96%,Rise by 8.33%,209.73%,Normal Case,
2019-09-29,51.68,2020-01-19,58.45,2019-09-22,Buy,16 Weeks,13.1%,Rise by 13.49%,222.83%,Normal Case,
2019-10-13,52.72,2020-01-19,58.45,2019-09-29,Buy,14 Weeks,10.87%,Rise by 11.25%,233.69%,Normal Case,
2019-12-08,56.95,2020-06-28,53.55,2019-12-01,Buy,29 Weeks,-5.97%,Rise by 2.99%,227.72%,Normal Case,
2020-01-05,57.37,2020-06-28,53.55,2019-12-29,Buy,25 Weeks,-6.66%,Rise by -14.31%,221.07%,Normal Case,
2020-05-10,50.31,2020-08-23,58.74,2020-05-03,Buy,15 Weeks,16.76%,Rise by 21.39%,237.82%,Normal Case,
2020-05-17,49.08,2020-08-23,58.74,2020-05-10,Buy,14 Weeks,19.68%,Rise by 24.43%,257.5%,Normal Case,
2020-06-14,53.57,2020-08-23,58.74,2020-06-07,Buy,10 Weeks,9.65%,Rise by 14.0%,267.15%,Normal Case,
2020-06-21,54.32,2020-08-23,58.74,2020-06-14,Buy,9 Weeks,8.14%,Rise by 12.43%,275.29%,Normal Case,
2020-07-05,57.23,2020-09-13,58.25,2020-06-28,Buy,10 Weeks,1.78%,Rise by 6.71%,277.07%,Normal Case,
2020-09-06,59.39,2020-12-27,67.19,2020-08-23,Buy,16 Weeks,13.13%,Rise by 17.95%,290.21%,Normal Case,
2020-09-20,58.53,2020-12-27,67.19,2020-09-13,Buy,14 Weeks,14.8%,Rise by 19.68%,305.0%,Normal Case,
2020-11-01,59.37,2021-01-24,68.85,2020-10-11,Buy,12 Weeks,15.97%,Rise by 17.99%,320.97%,Normal Case,
2021-01-10,70.05,2021-05-23,62.65,2021-01-03,Buy,19 Weeks,-10.56%,Rise by -10.74%,310.41%,Normal Case,
2021-01-31,67.7,2021-05-23,62.65,2021-01-24,Buy,16 Weeks,-7.46%,Rise by -2.97%,302.95%,Normal Case,
2021-03-28,61.88,2021-08-22,61.22,2016-01-17,Buy,21 Weeks,-1.07%,Rise by 4.67%,301.88%,Tangent Case,
2021-05-09,65.69,2021-08-22,61.22,2021-05-02,Buy,15 Weeks,-6.8%,Rise by -1.4%,295.08%,Normal Case,
2021-06-06,62.64,2021-08-22,61.22,2021-05-30,Buy,11 Weeks,-2.27%,Rise by 3.4%,292.81%,Normal Case,
2021-09-12,63.37,2022-04-10,54.73,2021-09-05,Buy,30 Weeks,-13.63%,Rise by -10.64%,279.18%,Normal Case,
2021-09-19,63.31,2022-04-10,54.73,2021-08-29,Buy,29 Weeks,-13.55%,Rise by -10.55%,265.62%,Normal Case,
2021-10-10,61.82,2022-04-10,54.73,2021-10-03,Buy,26 Weeks,-11.47%,Rise by -11.39%,254.15%,Normal Case,
2021-12-12,58.97,2022-04-10,54.73,2021-11-28,Buy,17 Weeks,-7.19%,Rise by -12.67%,246.96%,Normal Case,
2021-12-26,58.74,2022-04-10,54.73,2021-12-19,Buy,15 Weeks,-6.83%,Rise by -3.49%,240.14%,Normal Case,
2022-02-13,53.53,2022-08-28,46.33,2022-02-06,Buy,28 Weeks,-13.45%,Rise by -13.54%,226.69%,Normal Case,
2022-02-27,54.58,2022-08-28,46.33,2022-02-20,Buy,26 Weeks,-15.12%,Rise by -11.07%,211.57%,Normal Case,
2022-04-10,54.73,2022-08-28,46.33,2022-04-03,Buy,20 Weeks,-15.35%,Rise by -12.52%,196.22%,Normal Case,
2022-05-22,47.43,2022-08-28,46.33,2022-05-15,Buy,14 Weeks,-2.32%,Rise by 5.86%,193.9%,Normal Case,
2022-07-17,45.22,2023-01-01,48.55,2022-07-10,Buy,24 Weeks,7.36%,Rise by -11.94%,201.27%,Normal Case,
