Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days),Signal Open Price
FRACTAL TRACK,META,Long,Daily,2025-02-27,658.24,2025-08-20,747.72,13.593825960136122,124,92.0,25,248,
