Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2022-12-01 - 2022-12-02,1 days,2022-12-16,51.4,2022-12-20,51.32,2 days,0.2%,Fall by 10.35%,-3.0%,
Buy,2023-01-19 - 2023-01-30,7 days,2023-02-01,43.97,2023-03-09,39.46,26 days,-10.3%,Rise by -10.26%,-13.2%,
Buy,2023-02-27 - 2023-03-01,2 days,2023-03-03,41.15,2023-05-16,37.01,52 days,-10.1%,Rise by 1.56%,-23.3%,
Buy,2023-04-26 - 2023-05-04,6 days,2023-05-08,38.67,2023-09-06,34.37,87 days,-11.1%,Rise by 4.16%,-34.4%,
Buy,2023-05-16 - 2023-05-18,2 days,2023-06-01,38.02,2023-06-13,40.28,8 days,5.9%,Rise by -1.34%,-28.5%,
Buy,2023-07-10 - 2023-08-03,18 days,2023-08-07,35.68,2023-09-27,32.1,37 days,-10.0%,Rise by -10.03%,-38.5%,
Buy,2023-09-08 - 2023-09-18,6 days,2023-09-20,33.62,2023-10-27,30.11,27 days,-10.4%,Rise by -10.44%,-48.9%,
Buy,2023-09-22 - 2023-09-28,4 days,2023-10-02,33.94,2023-10-24,30.43,16 days,-10.3%,Rise by -10.34%,-59.3%,
Buy,2023-10-20 - 2023-10-24,2 days,2023-10-26,31.16,2023-12-13,26.66,34 days,-14.4%,Rise by -14.44%,-73.7%,
Sell,2023-11-24 - 2023-11-27,1 days,2023-12-06,28.79,2023-12-08,28.78,2 days,0.0%,Fall by 7.71%,-73.7%,
Sell,2023-12-29 - 2024-01-02,2 days,2024-01-05,29.47,2024-01-09,29.4,2 days,0.2%,Fall by 9.84%,-73.5%,
Buy,2024-01-29 - 2024-02-05,5 days,2024-02-07,27.56,2024-05-22,29.6,75 days,7.4%,Rise by 2.94%,-66.1%,
Buy,2024-04-16 - 2024-04-18,2 days,2024-04-22,26.26,2024-05-02,27.7,8 days,5.5%,Rise by 12.72%,-60.6%,
Buy,2024-04-18 - 2024-04-26,6 days,2024-04-30,25.62,2024-05-01,27.18,1 days,6.1%,Rise by 15.53%,-54.5%,
Sell,2024-05-06 - 2024-05-07,1 days,2024-05-20,28.53,2024-05-22,29.6,2 days,-3.8%,Fall by 5.43%,-58.2%,
Sell,2024-05-16 - 2024-05-22,4 days,2024-05-28,28.3,2024-05-30,28.2,2 days,0.4%,Fall by 4.66%,-57.9%,
Sell,2024-05-22 - 2024-06-04,9 days,2024-06-07,28.58,2024-06-11,28.03,2 days,1.9%,Fall by 0.98%,-56.0%,
Sell,2024-07-18 - 2024-07-25,5 days,2024-08-01,30.65,2024-08-02,30.43,1 days,0.7%,Fall by 7.67%,-55.2%,
Buy,2024-08-09 - 2024-08-16,5 days,2024-08-20,28.9,2024-11-15,24.8,63 days,-14.2%,Rise by 4.05%,-69.4%,
Sell,2024-09-11 - 2024-09-19,6 days,2024-10-01,28.67,2024-10-09,30.19,6 days,-5.3%,Fall by 13.5%,-74.7%,
Buy,2024-11-12 - 2024-11-15,3 days,2024-11-20,24.94,2024-11-29,26.21,7 days,5.1%,Rise by 8.78%,-69.6%,
Sell,2024-12-24 - 2024-12-27,3 days,2025-01-10,26.72,2025-01-17,26.3,5 days,1.6%,Fall by 4.68%,-68.1%,
Buy,2025-01-24 - 2025-02-04,7 days,2025-02-06,25.83,2025-04-04,22.97,41 days,-11.1%,Rise by 3.52%,-79.1%,
Sell,2025-02-26 - 2025-03-10,8 days,2025-03-25,25.55,2025-04-10,21.59,12 days,15.5%,Fall by 15.5%,-63.6%,
Buy,2025-03-27 - 2025-04-04,6 days,2025-04-10,21.59,2025-04-25,22.92,11 days,6.2%,Rise by 13.06%,-57.5%,
Sell,2025-06-12 - 2025-06-13,1 days,2025-06-18,23.88,2025-07-01,25.04,9 days,-4.9%,Fall by 2.47%,-62.3%,
Sell,2025-07-07 - 2025-07-08,1 days,2025-07-14,25.35,2025-07-16,24.61,2 days,2.9%,Fall by 8.13%,-59.4%,
Sell,2025-08-15 - 2025-08-22,5 days,2025-08-27,25.07,2025-08-29,24.76,2 days,1.2%,Fall by 5.86%,-58.2%,
Sell,2025-10-02 - 2025-10-03,1 days,2025-10-08,25.68,2025-10-16,24.23,6 days,5.6%,Fall by 4.01%,-52.5%,
