Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Current Trading Date/Price[$], Current Price vs Signal",Trading Days between Signal and Current Date,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Best/Worst/Avg),"Backtested Max Loss [%], Max Drawdown [%]",Backtested Holding Period(Win Trades) (days) (Max./Min./Avg.),Target Exit Date (Farthest./Earliest./Avg.),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Exit Rule/Horizontal/F-Stack 1/F-Stack 2) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2) [$],Moving Average (50-days/200-days),Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),SignalType
ALTITUDE ALPHA,"RY.TO, Long, 2025-10-10 (Price: 201.2)",No Exit Yet,"0.0%, 0 days","80.0%, Past 48 years, 5","Yearly, will be confirmed as valid at the end of this year",Signal Cancelled if Price < 173.32 prior to 2025-12-31,"2025-10-10 (Price: 201.2), 0.0% below",0 days,No Information,No Information,2024-12-31 (Price: 173.32),No Information,No Information,No Information,78.6%/61.12%/69.52%,"34.95%, 34.95%",1826 days/1304 days/1652 days,2033-01-05/2030-12-11/2032-04-28,5.5%,11.29%,-5.79%,0.67,0.4,288.2592/341.0742/314.67/No Horizontal Resistance/235.2502/274.6707,No Recent Minima/108.18/177.0393/155.708/174.9827/155.3682,196.31/177.28,93.33%/15/983 days (Across ALL Assets),70.59%/34/727 days (Across ALL Assets),potential_achievement
