Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days),Signal Open Price
FRACTAL TRACK,GDX,Long,Weekly,2025-01-19,36.75,2025-05-18,46.33,26.06802721088435,84,96.15,26,507,
FRACTAL TRACK,GDX,Long,Weekly,2021-10-17,32.52,2025-05-18,46.33,42.4661746617466,934,96.15,26,507,
FRACTAL TRACK,GDX,Long,Weekly,2020-11-15,38.01,2025-05-18,46.33,21.888976585109184,1174,96.15,26,507,
