Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2021-08-31,39.14,2022-06-30,20.46,Sell,216 days,Fall by 19.570000%,47.73,
2023-02-28,33.26,2023-09-30,45.99,Buy,153 days,Rise by 48.710000%,38.27,
2023-12-31,61.57,2024-05-31,64.56,Buy,108 days,Rise by 22.070000%,4.86,
2025-05-31,84.16,2025-10-31,96.5,Buy,108 days,Rise by 14.660000%,14.66,
