Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return
2021-12-01,31.21,2022-02-15,33.03,Buy,54 Days,-3.23,Rise by 4.87%,5.83%,5.83%
2022-05-02,31.78,2022-08-23,30.68,Buy,81 Days,-3.59,Rise by -0.98%,-3.46%,2.37%
2022-07-04,29.24,2022-11-04,29.9,Buy,89 Days,-3.21,Rise by 3.04%,2.26%,4.63%
2023-06-01,29.81,2023-12-11,31.02,Buy,137 Days,-6.23,Rise by 2.21%,4.06%,8.69%
2025-04-03,37.01,2025-05-23,39.06,Buy,36 Days,-3.33,Rise by 2.49%,5.54%,14.23%
