Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2020-02-12,123.45,2020-03-02,119.56,Sell,12 days,Fall by 8.280000%,3.15
2020-07-31,131.12,2020-08-10,134.1,Buy,5 days,Rise by 7.160000%,2.27
2020-08-13,135.78,2020-08-26,138.39,Buy,8 days,Rise by 3.480000%,1.92
2021-01-06,140.16,2021-04-26,131.26,Buy,77 days,Rise by -11.870000%,-6.35
2021-03-04,122.15,2021-03-08,127.31,Sell,1 days,Fall by -7.390000%,-4.22
2021-03-15,128.56,2021-03-26,135.45,Buy,8 days,Rise by 7.010000%,5.36
2021-09-27,141.66,2021-10-06,141.19,Sell,6 days,Fall by 1.640000%,0.33
2021-12-09,153.32,2021-12-15,158.86,Buy,3 days,Rise by 7.100000%,3.61
2021-12-10,155.46,2021-12-17,157.46,Buy,4 days,Rise by 5.630000%,1.29
2021-12-13,157.67,2021-12-29,164.19,Buy,11 days,Rise by 4.150000%,4.14
2022-02-09,159.6,2022-02-15,156.82,Sell,3 days,Fall by 4.910000%,1.74
2022-02-11,156.29,2022-02-25,158.24,Sell,9 days,Fall by 8.360000%,-1.25
2022-03-09,148.77,2022-03-15,150.27,Sell,3 days,Fall by 4.750000%,-1.01
2022-03-11,143.22,2022-03-15,150.27,Sell,1 days,Fall by 1.060000%,-4.92
2022-04-06,156.83,2022-04-12,159.01,Buy,3 days,Rise by -11.910000%,1.39
2022-07-27,145.64,2022-08-18,149.77,Buy,15 days,Rise by 2.950000%,2.84
2022-09-28,131.98,2022-10-04,130.1,Sell,3 days,Fall by -3.840000%,1.42
2022-11-21,144.38,2022-11-28,146.6,Buy,4 days,Rise by 5.860000%,1.54
2023-02-21,139.91,2023-03-21,144.08,Buy,19 days,Rise by 8.800000%,2.98
2023-05-31,142.5,2023-06-15,148.45,Sell,10 days,Fall by -3.920000%,-4.18
2023-07-24,153.42,2023-08-02,156.59,Buy,6 days,Rise by 2.390000%,2.07
2023-09-21,152.14,2023-09-28,146.34,Sell,4 days,Fall by 6.010000%,3.81
2023-09-25,150.66,2023-09-29,145.86,Sell,3 days,Fall by 5.080000%,3.19
2023-09-29,145.86,2023-10-11,143.0,Sell,7 days,Fall by -2.570000%,1.96
2023-10-27,147.16,2023-11-13,152.46,Sell,10 days,Fall by -1.660000%,-3.6
2023-11-10,151.41,2024-01-26,156.14,Buy,54 days,Rise by 1.390000%,3.12
2023-12-06,146.65,2023-12-22,145.28,Sell,11 days,Fall by 1.870000%,0.93
2024-03-25,160.19,2024-04-09,156.66,Sell,10 days,Fall by 3.030000%,2.2
2024-04-01,160.58,2024-04-09,156.66,Sell,5 days,Fall by -0.670000%,2.44
2024-05-16,167.86,2024-08-22,170.15,Buy,69 days,Rise by 0.360000%,1.36
2024-06-17,167.5,2024-08-09,170.54,Buy,38 days,Rise by 1.160000%,1.81
2024-07-01,162.72,2024-07-17,169.44,Sell,11 days,Fall by 1.200000%,-4.13
2024-07-31,160.76,2024-08-02,170.08,Sell,1 days,Fall by -6.710000%,-5.8
2024-09-04,175.9,2024-11-29,179.26,Buy,61 days,Rise by -1.320000%,1.91
2024-09-16,177.24,2025-03-10,176.26,Buy,124 days,Rise by -2.070000%,-0.55
2024-10-31,165.18,2024-11-08,167.71,Sell,5 days,Fall by 4.010000%,-1.53
2024-12-17,170.33,2024-12-24,168.94,Sell,4 days,Fall by 6.910000%,0.82
2025-05-22,165.03,2025-05-30,169.89,Buy,5 days,Rise by -2.310000%,2.94
2025-05-27,167.76,2025-05-27,167.76,Buy,0 days,Rise by -3.900000%,0.0
2025-07-14,153.76,2025-07-22,158.32,Sell,5 days,Fall by 2.140000%,-2.97
2025-07-15,152.68,2025-07-22,158.32,Sell,4 days,Fall by 1.450000%,-3.69
2025-07-23,158.28,2025-07-23,158.28,Buy,0 days,Rise by 0.780000%,0.0
2025-08-12,155.09,2025-08-22,158.67,Buy,7 days,Rise by 3.180000%,2.31
2025-09-02,157.99,2025-09-02,157.99,Buy,0 days,Rise by 1.480000%,0.0
2025-09-17,160.33,2025-09-17,160.33,Buy,0 days,Rise by -6.210000%,0.0
2025-09-19,156.04,2025-09-26,152.5,Sell,4 days,Fall by 5.520000%,2.27
