Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2019-12-30 - 2020-01-06,5 days,2020-01-09,8.7,2020-01-10,8.67,1 days,0.3%,Fall by 10.11%,0.3%,
Buy,2020-03-16 - 2020-03-23,5 days,2020-03-25,5.22,2020-04-02,5.69,6 days,9.0%,Rise by 22.61%,9.3%,
Sell,2020-04-14 - 2020-04-15,1 days,2020-04-22,6.15,2020-04-23,6.31,1 days,-2.6%,Fall by 5.53%,6.7%,
Sell,2020-06-05 - 2020-06-09,2 days,2020-06-12,6.32,2020-06-15,6.3,1 days,0.3%,Fall by -16.61%,7.1%,
Sell,2020-07-15 - 2020-07-17,2 days,2020-07-24,7.85,2020-07-30,7.8,4 days,0.6%,Fall by 6.11%,7.7%,
Sell,2020-10-14 - 2020-10-15,1 days,2020-10-29,10.22,2020-11-06,10.5,6 days,-2.7%,Fall by -16.83%,5.0%,
Sell,2020-12-24 - 2020-12-31,5 days,2021-01-08,12.64,2021-01-11,12.56,1 days,0.6%,Fall by 7.44%,5.6%,
Buy,2021-03-25 - 2021-03-26,1 days,2021-04-09,11.89,2021-05-04,12.5,17 days,5.1%,Rise by 14.38%,10.7%,
Sell,2021-04-28 - 2021-05-04,4 days,2021-05-07,12.1,2021-05-17,12.59,6 days,-4.0%,Fall by -0.08%,6.7%,
Sell,2021-05-20 - 2021-05-21,1 days,2021-05-27,12.11,2021-05-31,12.5,2 days,-3.2%,Fall by -6.52%,3.5%,
Sell,2021-06-15 - 2021-06-16,1 days,2021-06-28,13.2,2021-07-01,13.53,3 days,-2.5%,Fall by 2.27%,1.0%,
Sell,2021-07-02 - 2021-07-05,1 days,2021-07-14,13.55,2021-07-16,13.38,2 days,1.3%,Fall by 4.8%,2.2%,
Sell,2021-08-30 - 2021-08-31,1 days,2021-09-09,15.02,2021-09-14,15.0,3 days,0.1%,Fall by 10.25%,2.3%,
Buy,2021-10-27 - 2021-11-04,6 days,2021-11-08,14.05,2022-01-20,12.43,53 days,-11.5%,Rise by -1.28%,-9.2%,
Buy,2021-11-15 - 2021-11-17,2 days,2021-11-23,13.5,2022-01-25,12.14,45 days,-10.1%,Rise by 2.74%,-19.3%,
Buy,2021-11-19 - 2021-12-01,8 days,2021-12-03,13.1,2022-02-14,11.53,51 days,-12.0%,Rise by 5.88%,-31.2%,
Sell,2022-01-05 - 2022-01-06,1 days,2022-01-12,13.46,2022-01-18,13.15,4 days,2.3%,Fall by 11.52%,-28.9%,
Buy,2022-06-09 - 2022-06-14,3 days,2022-06-20,9.45,2022-07-07,10.01,13 days,5.9%,Rise by 8.47%,-23.0%,
Sell,2022-07-08 - 2022-07-11,1 days,2022-07-15,9.99,2022-07-19,10.25,2 days,-2.6%,Fall by -7.51%,-25.6%,
Sell,2022-07-27 - 2022-07-28,1 days,2022-08-05,10.92,2022-08-11,11.35,4 days,-3.9%,Fall by 1.65%,-29.6%,
Sell,2022-08-17 - 2022-08-23,4 days,2022-08-26,11.0,2022-09-01,10.83,4 days,1.5%,Fall by 10.91%,-28.0%,
Buy,2022-10-18 - 2022-10-25,5 days,2022-10-27,9.67,2022-11-07,10.25,7 days,6.0%,Rise by 3.21%,-22.0%,
Sell,2023-01-24 - 2023-01-25,1 days,2023-01-30,9.8,2023-01-31,9.77,1 days,0.3%,Fall by 11.22%,-21.7%,
Sell,2023-01-25 - 2023-02-09,11 days,2023-02-14,9.5,2023-02-23,9.41,7 days,0.9%,Fall by 12.21%,-20.8%,
Buy,2023-02-15 - 2023-02-22,5 days,2023-02-24,9.7,2023-03-10,8.7,10 days,-10.3%,Rise by -11.34%,-31.1%,
Buy,2023-04-14 - 2023-04-18,2 days,2023-05-08,8.14,2023-05-18,8.66,8 days,6.4%,Rise by 12.9%,-24.7%,
Sell,2023-05-19 - 2023-05-26,5 days,2023-06-13,8.96,2023-06-20,9.4,5 days,-4.9%,Fall by -10.04%,-29.6%,
Sell,2023-06-20 - 2023-06-21,1 days,2023-06-27,9.35,2023-06-29,9.72,2 days,-4.0%,Fall by -5.45%,-33.6%,
Sell,2023-07-05 - 2023-07-06,1 days,2023-07-19,10.3,2023-07-27,10.22,6 days,0.8%,Fall by 4.27%,-32.8%,
Buy,2023-09-13 - 2023-09-15,2 days,2023-09-22,9.99,2024-01-09,10.86,77 days,8.7%,Rise by -0.1%,-24.1%,
Buy,2023-09-21 - 2023-10-04,9 days,2023-10-09,9.84,2024-01-09,10.86,66 days,10.4%,Rise by 1.42%,-13.7%,
Sell,2023-09-26 - 2023-09-29,3 days,2023-10-04,9.7,2023-11-07,9.98,24 days,-2.9%,Fall by 0.41%,-16.6%,
Buy,2023-12-04 - 2023-12-07,3 days,2023-12-12,9.31,2023-12-15,10.1,3 days,8.5%,Rise by 20.09%,-8.1%,
Sell,2023-12-27 - 2023-12-28,1 days,2024-01-16,10.9,2024-01-23,10.55,5 days,3.2%,Fall by 1.38%,-4.9%,
Sell,2024-02-08 - 2024-02-12,2 days,2024-02-15,11.15,2024-02-20,10.92,3 days,2.1%,Fall by 2.24%,-2.8%,
Sell,2024-04-02 - 2024-04-03,1 days,2024-04-10,11.25,2024-04-12,11.17,2 days,0.7%,Fall by 10.67%,-2.1%,
