Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2020-09-20,29.06,2021-01-03,33.01,2020-09-13,Buy,15 Weeks,13.59%,Rise by 52.92%,-135.09%,Normal Case
2020-09-27,28.35,2021-01-03,33.01,2020-09-20,Buy,14 Weeks,16.44%,Rise by 56.75%,-118.66%,Normal Case
2020-10-25,27.88,2021-01-03,33.01,2020-10-18,Buy,10 Weeks,18.4%,Rise by 59.4%,-100.26%,Normal Case
2020-12-27,32.92,2021-03-28,41.53,2020-12-20,Buy,13 Weeks,26.15%,Rise by 34.99%,-74.1%,Normal Case
2021-01-31,35.18,2021-07-18,49.14,2021-01-24,Buy,24 Weeks,39.68%,Rise by 44.77%,-34.42%,Normal Case
2021-02-28,41.31,2021-07-18,49.14,2021-02-21,Buy,20 Weeks,18.95%,Rise by 23.29%,-15.47%,Normal Case
2021-03-28,41.53,2021-07-18,49.14,2016-01-10,Buy,16 Weeks,18.32%,Rise by 22.63%,2.86%,Tangent Case
2021-05-09,44.43,2021-07-18,49.14,2021-05-02,Buy,10 Weeks,10.6%,Rise by 14.63%,13.46%,Normal Case
2021-06-06,47.26,2021-11-14,55.98,2021-05-30,Buy,23 Weeks,18.45%,Rise by 22.79%,31.91%,Normal Case
2021-06-20,48.36,2021-11-14,55.98,2021-06-13,Buy,21 Weeks,15.76%,Rise by -10.19%,47.67%,Normal Case
2021-09-12,48.8,2021-11-14,55.98,2021-09-05,Buy,9 Weeks,14.71%,Rise by 65.45%,62.38%,Normal Case
2021-09-19,50.32,2022-03-27,80.74,2021-09-12,Buy,27 Weeks,60.45%,Rise by 60.45%,122.83%,Normal Case
2021-10-03,53.26,2022-03-27,80.74,2021-09-26,Buy,25 Weeks,51.6%,Rise by 51.6%,174.43%,Normal Case
2021-10-10,55.47,2022-03-27,80.74,2021-10-03,Buy,24 Weeks,45.56%,Rise by -10.53%,219.99%,Normal Case
2021-12-12,52.03,2022-03-27,80.74,2021-11-28,Buy,15 Weeks,55.18%,Rise by 55.18%,275.17%,Normal Case
2022-01-09,56.67,2022-03-27,80.74,2022-01-02,Buy,11 Weeks,42.47%,Rise by 42.47%,317.64%,Normal Case
2022-01-16,59.97,2022-03-27,80.74,2022-01-09,Buy,10 Weeks,34.63%,Rise by 34.63%,352.27%,Normal Case
2022-01-23,60.78,2022-03-27,80.74,2022-01-16,Buy,9 Weeks,32.84%,Rise by 32.84%,385.11%,Normal Case
2022-01-30,61.97,2022-06-26,81.27,2021-08-22,Buy,21 Weeks,31.14%,Rise by 30.29%,416.26%,Local Extrema Case
2022-02-13,65.74,2022-06-26,81.27,2021-12-05,Buy,19 Weeks,23.62%,Rise by 37.1%,439.88%,Local Extrema Case
2022-02-13,65.74,2022-06-26,81.27,2022-02-06,Buy,19 Weeks,23.62%,Rise by 37.1%,463.5%,Normal Case
2022-02-20,64.74,2022-06-26,81.27,2022-02-13,Buy,18 Weeks,25.53%,Rise by 39.22%,489.04%,Normal Case
2022-02-27,65.8,2022-06-26,81.27,2022-02-20,Buy,17 Weeks,23.51%,Rise by 36.98%,512.55%,Normal Case
2022-03-06,79.46,2022-06-26,81.27,2021-12-26,Buy,16 Weeks,2.28%,Rise by 13.43%,514.83%,Local Extrema Case
2022-03-13,76.4,2022-06-26,81.27,2022-03-06,Buy,15 Weeks,6.37%,Rise by 17.97%,521.2%,Normal Case
2022-04-17,79.57,2022-06-26,81.27,2022-04-10,Buy,10 Weeks,2.14%,Rise by 13.27%,523.34%,Normal Case
2022-04-24,76.31,2022-06-26,81.27,2022-04-17,Buy,9 Weeks,6.5%,Rise by 18.11%,529.84%,Normal Case
2022-05-08,82.13,2022-11-27,66.96,2022-05-01,Buy,29 Weeks,-18.47%,Rise by -10.22%,511.37%,Normal Case
2022-05-22,81.65,2022-11-27,66.96,2022-05-15,Buy,27 Weeks,-17.99%,Rise by -12.38%,493.37%,Normal Case
2022-05-29,85.46,2022-11-27,66.96,2022-05-08,Buy,26 Weeks,-21.65%,Rise by -13.71%,471.73%,Normal Case
2022-06-12,90.13,2022-11-27,66.96,2022-06-05,Buy,24 Weeks,-25.71%,Rise by -13.4%,446.02%,Normal Case
2022-06-19,83.34,2022-11-27,66.96,2022-05-29,Buy,23 Weeks,-19.65%,Rise by -14.16%,426.36%,Normal Case
2022-08-28,75.85,2022-11-27,66.96,2022-08-21,Buy,13 Weeks,-11.72%,Rise by 1.28%,414.64%,Normal Case
2022-09-18,69.9,2022-11-27,66.96,2022-09-11,Buy,10 Weeks,-4.21%,Rise by 9.9%,410.44%,Normal Case
2022-10-09,75.1,2023-02-12,69.87,2022-09-25,Buy,18 Weeks,-6.96%,Rise by -10.84%,403.47%,Normal Case
2022-10-16,70.17,2023-02-12,69.87,2022-10-09,Buy,17 Weeks,-0.43%,Rise by -10.43%,403.05%,Normal Case
2022-11-06,76.82,2023-02-12,69.87,2022-08-07,Buy,14 Weeks,-9.05%,Rise by -15.61%,394.0%,Local Extrema Case
2022-11-06,76.82,2023-02-12,69.87,2022-10-30,Buy,14 Weeks,-9.05%,Rise by -15.61%,384.95%,Normal Case
2022-12-18,64.9,2023-04-30,67.5,2022-12-11,Buy,19 Weeks,4.01%,Rise by 11.08%,388.96%,Normal Case
2022-12-25,69.32,2023-04-30,67.5,2022-12-18,Buy,18 Weeks,-2.63%,Rise by -15.38%,386.33%,Normal Case
2023-02-19,67.02,2023-04-30,67.5,2023-02-12,Buy,10 Weeks,0.72%,Rise by 7.56%,387.05%,Normal Case
2023-03-05,69.86,2023-08-27,72.45,2023-02-26,Buy,25 Weeks,3.71%,Rise by -11.15%,390.76%,Normal Case
2023-03-12,67.14,2023-08-27,72.45,2023-03-05,Buy,24 Weeks,7.91%,Rise by 21.08%,398.67%,Normal Case
2023-05-28,64.8,2023-08-27,72.45,2023-05-21,Buy,13 Weeks,11.81%,Rise by 25.45%,410.47%,Normal Case
2023-08-06,73.79,2023-10-15,78.99,2023-07-30,Buy,10 Weeks,7.05%,Rise by 11.67%,417.52%,Normal Case
2023-08-13,74.25,2023-10-15,78.99,2023-08-06,Buy,9 Weeks,6.38%,Rise by -10.4%,423.9%,Normal Case
2023-09-24,80.63,2024-02-11,71.67,2023-09-17,Buy,20 Weeks,-11.11%,Rise by -10.96%,412.79%,Normal Case
2023-10-22,80.7,2024-02-11,71.67,2023-10-15,Buy,16 Weeks,-11.19%,Rise by -17.56%,401.6%,Normal Case
2023-10-29,78.36,2024-02-11,71.67,2023-06-18,Buy,15 Weeks,-8.54%,Rise by -14.31%,393.06%,Local Extrema Case
2023-11-05,74.85,2024-02-11,71.67,2023-08-27,Buy,14 Weeks,-4.25%,Rise by -10.96%,388.81%,Local Extrema Case
2024-03-10,73.36,2024-07-21,78.0,2024-03-03,Buy,19 Weeks,6.32%,Rise by 10.84%,395.14%,Normal Case
2024-04-07,82.4,2024-07-21,78.0,2024-03-31,Buy,15 Weeks,-5.34%,Rise by -11.38%,389.8%,Normal Case
2024-04-14,81.53,2024-07-21,78.0,2024-04-07,Buy,14 Weeks,-4.33%,Rise by -10.44%,385.47%,Normal Case
2024-06-02,74.82,2024-10-27,74.23,2024-05-26,Buy,21 Weeks,-0.79%,Rise by 3.57%,384.68%,Normal Case
2024-07-07,81.31,2024-10-27,74.23,2024-06-30,Buy,16 Weeks,-8.71%,Rise by -15.23%,375.97%,Normal Case
2024-08-18,76.32,2024-10-27,74.23,2024-07-28,Buy,10 Weeks,-2.74%,Rise by 1.53%,373.23%,Normal Case
2024-10-06,76.35,2025-02-02,78.02,2024-09-29,Buy,17 Weeks,2.19%,Rise by 8.08%,375.42%,Normal Case
2024-10-27,74.23,2025-02-02,78.02,2024-10-20,Buy,14 Weeks,5.11%,Rise by 11.17%,380.53%,Normal Case
2024-11-10,73.13,2025-02-02,78.02,2024-11-03,Buy,12 Weeks,6.69%,Rise by 12.84%,387.21%,Normal Case
2024-12-15,74.21,2025-07-13,77.29,2024-12-08,Buy,30 Weeks,4.15%,Rise by -10.44%,391.37%,Normal Case
2024-12-22,73.1,2025-07-13,77.29,2024-12-15,Buy,29 Weeks,5.73%,Rise by -12.44%,397.1%,Normal Case
2025-01-05,77.92,2025-07-13,77.29,2024-12-29,Buy,27 Weeks,-0.81%,Rise by -12.83%,396.29%,Normal Case
2025-01-12,80.64,2025-07-13,77.29,2025-01-05,Buy,26 Weeks,-4.15%,Rise by -10.6%,392.13%,Normal Case
2025-01-19,82.52,2025-07-13,77.29,2025-01-12,Buy,25 Weeks,-6.34%,Rise by -12.64%,385.8%,Normal Case
2025-03-16,72.28,2025-07-13,77.29,2025-03-09,Buy,17 Weeks,6.93%,Rise by -11.44%,392.73%,Normal Case
2025-03-30,74.77,2025-07-13,77.29,2025-03-23,Buy,15 Weeks,3.37%,Rise by -10.19%,396.1%,Normal Case
2025-04-27,69.03,2025-07-13,77.29,2025-04-20,Buy,11 Weeks,11.97%,Rise by 20.41%,408.06%,Normal Case
2025-06-22,83.12,2025-10-12,69.39,2025-06-15,Buy,16 Weeks,-16.52%,Rise by -11.81%,391.55%,Normal Case
2025-08-03,77.46,2025-10-12,69.39,2025-07-27,Buy,10 Weeks,-10.42%,Rise by -0.57%,381.13%,Normal Case
2025-08-24,74.64,2025-08-24,74.64,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,381.13%,Normal Case
