Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2005-12-31,31.72,2013-12-31,55.44,2086 days,1999-12-31/30.8906,74.78%,74.78%,Rise by -16.3%,74.78%,
Buy,2014-12-31,68.38,2020-12-31,113.44,1566 days,2013-12-31/55.44,65.90%,65.90%,Rise by 99.44%,140.68%,
Buy,2021-12-31,140.89,2021-12-31,140.89,0 days,2020-12-31/113.44,0.00%,0.00%,Rise by 0%,140.68%,
