Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2021-07-25,58.5133,2021-08-01,53.9333,2020-04-05-2021-07-11,32.2333-67.0467,Sell,4 days,7.83%,Fall by 9.77%,7.83%,
2021-10-10,48.6667,2021-10-10,48.6667,2020-04-05-2021-07-11,32.2333-67.0467,Buy,0 days,0.0%,Rise by 0%,7.83%,
2022-05-29,61.4,2022-06-05,59.34,2021-07-11-2021-09-26,50.5933-63.4,Sell,4 days,3.36%,Fall by 10.67%,11.18%,
2022-06-12,58.8133,2022-06-19,55.98,2020-04-12-2022-04-24,34.08-67.18,Sell,4 days,4.82%,Fall by 5.31%,16.0%,
2022-06-19,55.98,2022-06-26,52.88,2020-04-05-2022-04-24,32.2333-67.18,Sell,4 days,5.54%,Fall by -0.25%,21.54%,
2022-07-10,55.01,2022-07-10,55.01,2020-04-12-2022-04-24,34.08-67.18,Buy,0 days,0.0%,Rise by 0%,21.54%,
2023-01-22,60.03,2023-01-22,60.03,2020-04-05-2022-04-24,32.2333-67.18,Buy,0 days,0.0%,Rise by 0%,21.54%,
2023-09-10,49.83,2023-09-24,50.56,2021-09-26-2022-04-24,48.6067-67.18,Sell,9 days,-1.46%,Fall by 19.2%,20.07%,
2024-05-05,45.64,2024-07-14,49.3,2020-12-27-2023-11-05,43.25-57.2067,Sell,49 days,-8.02%,Fall by -9.92%,12.05%,
2025-01-05,56.82,2025-01-05,56.82,2021-07-11-2023-11-05,43.25-63.4,Sell,0 days,-0.0%,Fall by 0%,12.05%,
2025-01-12,54.9,2025-01-26,61.41,2023-11-05-2024-12-01,35.31-63.52,Sell,9 days,-11.86%,Fall by 18.74%,0.2%,
2025-03-30,51.71,2025-03-30,51.71,2023-11-05-2024-12-01,35.31-63.52,Buy,0 days,0.0%,Rise by 0%,0.2%,
2025-08-17,53.51,2025-08-17,53.51,2022-04-24-2025-04-13,50.25-63.72,Sell,0 days,-0.0%,Fall by 0%,0.2%,
