Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2021-08-31,53.5,2021-09-30,50.62,2020-03-31-2021-07-31,32.86-67.0467,Sell,22 days,5.38%,Fall by -7.92%,5.38%,
2022-06-30,54.63,2022-08-31,62.61,2020-04-30-2022-04-30,32.2333-67.18,Sell,44 days,-14.61%,Fall by 16.12%,-9.22%,
2023-09-30,48.02,2023-10-31,35.71,2021-09-30-2022-04-30,48.6067-67.18,Sell,21 days,25.64%,Fall by -17.45%,16.41%,
2024-06-30,46.05,2024-06-30,46.05,2020-04-30-2022-04-30,32.2333-67.18,Buy,0 days,0.0%,Rise by 0%,16.41%,
2025-04-30,51.64,2025-09-30,57.16,2022-04-30-2023-10-31,48.1-60.5733,Sell,109 days,-10.69%,Fall by -11.18%,5.72%,
2025-06-30,56.66,2025-06-30,56.66,2023-10-31-2024-11-30,35.31-63.52,Buy,0 days,0.0%,Rise by 0%,5.72%,
