Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2021-02-25,67.99,2021-08-10,75.0,2020-11-04-2021-01-26,62.45-71.15,Buy,118 days,10.31%,Rise by 0.71%,10.31%,
2021-03-29,69.33,2021-04-09,68.37,2021-01-26-2021-03-04,67.06-70.79,Sell,9 days,1.38%,Fall by -4.64%,11.7%,
2021-06-22,72.88,2024-09-06,96.66,2021-03-04-2021-06-10,65.24-75.0,Buy,838 days,32.63%,Rise by -1.92%,44.32%,
2021-08-25,76.32,2021-08-27,75.91,2021-06-10-2021-07-19,72.29-73.55,Sell,2 days,0.54%,Fall by 5.18%,44.86%,
2021-08-27,75.91,2021-09-10,74.05,2021-03-04-2021-08-18,65.24-77.46,Buy,10 days,-2.45%,Rise by 3.77%,42.41%,
2021-11-09,76.21,2021-11-26,73.42,2021-08-18-2021-10-06,72.17-76.3,Sell,13 days,3.66%,Fall by -0.42%,46.07%,
2021-12-06,72.06,2022-03-24,79.24,2021-10-06-2021-11-02,71.53-76.91,Buy,78 days,9.96%,Rise by 5.96%,56.04%,
2022-01-06,75.69,2022-01-10,77.73,2021-11-02-2021-12-02,71.78-75.65,Sell,2 days,-2.7%,Fall by 5.15%,53.34%,
2022-01-26,73.73,2022-01-26,73.73,2021-12-02-2022-01-11,71.04-78.16,Buy,0 days,0.0%,Rise by 0%,53.34%,
2022-02-16,77.16,2024-06-28,91.48,2021-10-06-2022-01-11,71.53-78.16,Buy,617 days,18.56%,Rise by 2.23%,71.9%,
2022-04-27,78.26,2024-06-17,91.62,2021-12-02-2022-04-08,71.04-84.27,Buy,558 days,17.07%,Rise by 2.07%,88.97%,
2022-06-06,78.15,2022-06-10,75.74,2022-04-08-2022-05-12,75.43-83.25,Sell,4 days,3.08%,Fall by 0.9%,92.05%,
2022-07-05,76.9,2022-07-18,75.28,2022-02-10-2022-06-16,72.86-76.39,Sell,9 days,2.11%,Fall by 0.31%,94.16%,
2022-07-15,76.43,2022-08-23,73.8,2022-04-08-2022-06-16,72.86-83.25,Sell,27 days,3.44%,Fall by 9.58%,97.6%,
2022-08-19,75.25,2022-08-26,72.82,2022-05-27-2022-06-16,72.86-79.36,Sell,5 days,3.23%,Fall by 8.36%,100.83%,
2022-08-30,70.95,2022-09-06,70.2,2021-10-06-2022-04-08,71.53-84.27,Sell,5 days,1.06%,Fall by 4.94%,101.89%,
2022-08-31,70.74,2022-09-06,70.2,2021-12-02-2022-04-08,71.04-84.27,Sell,4 days,0.76%,Fall by 4.94%,102.65%,
2022-09-02,70.29,2022-09-02,70.29,2021-10-06-2022-01-11,71.53-78.16,Sell,0 days,-0.0%,Fall by 0%,102.65%,
2022-09-20,69.22,2022-09-26,66.99,2021-12-02-2022-01-11,71.04-78.16,Sell,4 days,3.22%,Fall by -14.73%,105.87%,
2022-10-12,67.71,2022-10-12,67.71,2021-06-10-2022-09-27,67.92-73.55,Sell,0 days,-0.0%,Fall by 0%,105.87%,
2022-11-09,72.38,2022-12-21,77.76,2022-05-27-2022-09-27,67.92-79.36,Sell,30 days,-7.43%,Fall by 5.25%,98.44%,
2023-01-26,78.28,2023-02-17,78.17,2022-09-27-2023-01-09,66.59-79.89,Buy,16 days,-0.14%,Rise by 3.04%,98.3%,
