Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2022-05-31 - 2022-06-02,2 days,2022-06-08,49.42,2022-06-15,45.63,5 days,7.7%,Fall by 10.56%,-38.7%,
Buy,2022-06-14 - 2022-06-17,3 days,2022-06-24,45.76,2022-09-23,40.71,65 days,-11.0%,Rise by 3.5%,-49.7%,
Buy,2022-06-17 - 2022-07-05,12 days,2022-07-07,44.88,2022-09-26,40.11,57 days,-10.6%,Rise by 5.53%,-60.3%,
Sell,2022-07-29 - 2022-08-01,1 days,2022-08-15,47.08,2022-08-23,45.42,6 days,3.5%,Fall by 10.51%,-56.8%,
Buy,2022-09-29 - 2022-10-13,10 days,2022-10-24,40.61,2022-11-10,44.81,13 days,10.3%,Rise by 16.3%,-46.5%,
Sell,2022-11-14 - 2022-11-15,1 days,2022-12-05,46.57,2022-12-09,46.56,4 days,0.0%,Fall by 1.67%,-46.5%,
Sell,2022-12-01 - 2022-12-13,8 days,2022-12-16,45.35,2023-01-04,46.7,13 days,-3.0%,Fall by -0.97%,-49.4%,
Sell,2023-01-13 - 2023-01-18,3 days,2023-01-30,49.35,2023-02-07,49.13,6 days,0.4%,Fall by 7.21%,-49.0%,
Sell,2023-01-26 - 2023-02-01,4 days,2023-02-06,48.75,2023-02-27,47.71,15 days,2.1%,Fall by 6.07%,-46.9%,
Buy,2023-03-13 - 2023-03-15,2 days,2023-03-27,47.4,2023-04-13,49.99,13 days,5.5%,Rise by 5.46%,-41.4%,
Sell,2023-04-03 - 2023-04-04,1 days,2023-04-26,48.99,2023-05-05,49.93,7 days,-1.9%,Fall by 2.39%,-43.3%,
Buy,2023-05-25 - 2023-05-31,4 days,2023-06-26,48.45,2023-07-28,51.14,24 days,5.6%,Rise by 5.57%,-37.8%,
Sell,2023-06-15 - 2023-06-16,1 days,2023-06-22,49.06,2023-06-26,48.45,2 days,1.2%,Fall by 2.94%,-36.5%,
Buy,2023-06-27 - 2023-07-06,7 days,2023-07-10,48.56,2024-02-22,51.96,163 days,7.0%,Rise by 5.33%,-29.5%,
Sell,2023-07-26 - 2023-07-31,3 days,2023-08-03,49.45,2023-08-09,49.44,4 days,0.0%,Fall by 7.38%,-29.5%,
Sell,2023-11-28 - 2023-12-01,3 days,2023-12-18,50.5,2023-12-21,50.46,3 days,0.1%,Fall by 3.05%,-29.4%,
Sell,2024-01-30 - 2024-01-31,1 days,2024-02-05,50.06,2024-02-15,51.14,8 days,-2.2%,Fall by -2.2%,-31.6%,
Sell,2024-02-23 - 2024-03-01,5 days,2024-03-15,52.8,2024-04-18,51.19,24 days,3.0%,Fall by 3.11%,-28.5%,
Sell,2024-04-01 - 2024-04-04,3 days,2024-04-15,51.72,2024-04-18,51.19,3 days,1.0%,Fall by -1.95%,-27.5%,
Sell,2024-05-17 - 2024-05-20,1 days,2024-06-04,54.12,2024-06-12,53.63,6 days,0.9%,Fall by 5.78%,-26.6%,
Sell,2024-08-20 - 2024-08-23,3 days,2024-08-28,55.49,2024-09-05,54.69,6 days,1.4%,Fall by 3.86%,-25.1%,
Buy,2024-10-23 - 2024-10-31,6 days,2024-11-04,54.83,2025-05-05,58.22,130 days,6.2%,Rise by 1.0%,-19.0%,
Buy,2024-12-19 - 2024-12-20,1 days,2025-01-03,52.33,2025-02-11,54.98,27 days,5.1%,Rise by 7.64%,-13.9%,
Sell,2025-02-18 - 2025-02-26,6 days,2025-03-10,55.56,2025-03-14,56.57,4 days,-1.8%,Fall by 10.19%,-15.7%,
Sell,2025-04-28 - 2025-05-05,5 days,2025-05-08,57.62,2025-05-15,58.93,5 days,-2.3%,Fall by -2.07%,-18.0%,
Sell,2025-06-10 - 2025-06-12,2 days,2025-06-17,59.21,2025-06-26,60.59,7 days,-2.3%,Fall by -2.2%,-20.3%,
Sell,2025-07-10 - 2025-07-21,7 days,2025-07-25,62.09,2025-08-04,60.77,6 days,2.1%,Fall by -0.39%,-18.2%,
Sell,2025-08-14 - 2025-08-19,3 days,2025-08-26,62.97,2025-09-03,62.45,6 days,0.8%,Fall by -1.6%,-17.4%,
Sell,2025-09-15 - 2025-09-17,2 days,2025-09-25,64.1,2025-10-01,65.54,4 days,-2.2%,Fall by -3.51%,-19.6%,
