Symbol,Target for which Price has achieved over 90 percent of gain %,Current Trading Date/Price[$],Entry Signal Date/Price[$],Number of Trades/Historic Win Rate [%],Next Two Target % from Latest Trading Price,"% Gain, Holding Period (days)",Backtested Returns(Win Trades) [%] (Best/Worst/Avg),Remaining Potential Exit Prices [$],Interval,Function,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),SignalType
ACWX,66.4207 (Historic Rise or Fall to Pivot),2025-10-20 (Price: 66.55),2025-09-30 (Price: 65.01),4/75.0%,2.93%/4.69%,"2.37%, 14 days",12.34%/1.81%/5.37%,68.501 (Avg % Gain of Historic Winning trades)/74.28 (Exit Rule)/69.6679 (F-Stack 1)/76.9985 (F-Stack 2),Monthly,TRENDPULSE,72.34%/94/220 days (Across ALL Assets),78.1%/105/179 days (Across ALL Assets),target_achieved
