Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2020-12-24,4.26,2021-04-12,5.6,76 days,31.460000%,31.460000%,Rise by 3.050000%,31.460000%
Buy,2021-04-19,5.23,2022-02-23,5.27,221 days,0.760000%,0.760000%,Rise by -13.960000%,32.220000%
Buy,2022-05-11,5.25,2023-06-30,7.15,296 days,36.190000%,36.190000%,Rise by 5.520000%,68.410000%
Buy,2023-09-21,6.62,2024-02-21,6.67,108 days,0.760000%,0.760000%,Rise by -10.120000%,69.170000%
Buy,2024-04-18,6.32,2024-12-19,6.36,174 days,0.630000%,0.630000%,Rise by 8.230000%,69.800000%
Buy,2025-01-14,6.27,2025-03-12,6.65,40 days,6.060000%,6.060000%,Rise by 2.390000%,75.860000%
Buy,2025-04-04,6.55,2025-10-13,6.6,135 days,0.760000%,0.760000%,Rise by 9.620000%,76.620000%
