Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2018-09-16,164.7400,2019-03-03,183.8800,119 days,11.62%,11.6183%,Rise by -10.41%,11.6183%,
Buy,2021-04-11,223.3100,2021-08-22,157.9600,94 days,-29.26%,-29.2643%,Rise by 2.32%,-17.6459%,
Buy,2021-09-05,170.3000,2022-03-06,100.6000,129 days,-40.93%,-40.9278%,Rise by 4.35%,-58.5737%,
Buy,2022-03-20,108.3000,2022-10-30,63.7400,159 days,-41.14%,-41.1450%,Rise by -16.85%,-99.7187%,
