Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2008-09-30,0.27,2009-06-30,0.28,Sell,194 days,Fall by 4.630000%,-5.42,
2011-03-31,0.46,2015-12-31,0.82,Buy,1239 days,Rise by -24.920000%,78.55,
2013-06-30,0.35,2014-09-30,0.46,Buy,325 days,Rise by 134.760000%,31.42,
2016-12-31,2.67,2018-06-30,5.92,Buy,389 days,Rise by 163.280000%,121.94,
2017-06-30,3.61,2018-09-30,7.03,Buy,325 days,Rise by 94.400000%,94.4,
2023-12-31,49.52,2025-03-31,108.38,Buy,324 days,Rise by 308.890000%,118.85,
