Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2007-06-30,3.06,2008-12-31,2.08,392 days,2005-06-30/3.0177,-32.12%,-32.12%,Rise by -10.73%,-32.12%
Buy,2013-09-30,2.03,2022-09-30,1.6,2349 days,2011-09-30/2.0232,-21.34%,-21.34%,Rise by 4.75%,-53.46%
Buy,2024-06-30,1.72,2024-06-30,1.72,0 days,2023-06-30/1.7106,0.00%,0.00%,Rise by 0%,-53.46%
