Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2016-01-24,51.9400,2016-01-31,55.5050,4 days,6.86%,6.8637%,Rise by 18.35%,6.8637%,
Buy,2016-11-20,53.6550,2016-12-18,56.2550,19 days,4.85%,4.8458%,Rise by 36.13%,11.7095%,
Buy,2017-08-27,61.7500,2017-10-29,65.5800,44 days,6.20%,6.2024%,Rise by 8.15%,17.9119%,
Buy,2018-03-18,57.9300,2018-09-16,47.9400,129 days,-17.24%,-17.2450%,Rise by -11.1%,0.6669%,
Buy,2018-09-30,46.6300,2018-11-18,34.5400,34 days,-25.93%,-25.9275%,Rise by -25.93%,-25.2606%,
Buy,2018-12-09,33.7000,2019-02-24,37.7800,54 days,12.11%,12.1068%,Rise by 23.8%,-13.1537%,
Buy,2022-10-16,36.6300,2022-10-30,39.8100,9 days,8.68%,8.6814%,Rise by 15.51%,-4.4723%,
Buy,2023-04-09,35.2800,2023-04-30,37.0500,14 days,5.02%,5.0170%,Rise by -3.32%,0.5447%,
Buy,2023-06-11,32.5200,2023-07-23,34.1100,29 days,4.89%,4.8893%,Rise by -10.92%,5.4340%,
