Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2012-01-15,1.53,2012-03-04,1.6,Sell,34 days,Fall by -0.350000%,-4.02
2012-02-05,1.58,2012-04-22,1.61,Buy,54 days,Rise by 2.460000%,1.64
2013-01-27,1.58,2013-03-17,1.51,Sell,34 days,Fall by 4.360000%,4.39
2013-06-16,1.57,2013-10-13,1.6,Buy,84 days,Rise by 3.100000%,1.69
2014-11-16,1.57,2015-01-18,1.52,Sell,44 days,Fall by 4.390000%,3.32
2015-01-18,1.52,2015-04-05,1.48,Sell,54 days,Fall by 3.070000%,2.31
2015-06-21,1.59,2017-06-18,1.28,Buy,519 days,Rise by -1.180000%,-19.65
2015-09-20,1.56,2017-06-18,1.28,Buy,454 days,Rise by -10.300000%,-18.06
2016-01-10,1.46,2016-03-06,1.42,Sell,39 days,Fall by 4.520000%,3.09
2016-11-13,1.26,2017-05-21,1.3,Buy,134 days,Rise by 0.330000%,3.23
2017-09-10,1.31,2017-12-17,1.34,Buy,69 days,Rise by 3.240000%,2.5
2017-09-24,1.36,2018-02-11,1.39,Buy,99 days,Rise by -0.370000%,2.61
2018-01-07,1.36,2018-02-11,1.39,Buy,24 days,Rise by 5.050000%,2.82
2018-01-28,1.42,2019-03-31,1.31,Buy,304 days,Rise by 0.620000%,-7.72
2018-05-06,1.36,2018-06-17,1.33,Sell,29 days,Fall by 6.310000%,2.32
2018-05-13,1.35,2018-06-17,1.33,Sell,24 days,Fall by 5.980000%,1.97
2018-10-28,1.28,2019-01-06,1.26,Sell,49 days,Fall by 1.530000%,1.53
2019-01-27,1.31,2020-01-12,1.31,Buy,249 days,Rise by -1.390000%,-0.4
2019-06-02,1.26,2019-08-04,1.21,Sell,44 days,Fall by 4.110000%,3.85
2019-10-13,1.24,2019-11-10,1.28,Buy,19 days,Rise by 8.380000%,2.79
2020-07-05,1.25,2020-08-09,1.31,Buy,24 days,Rise by 6.390000%,5.39
2022-01-30,1.34,2022-04-03,1.31,Sell,44 days,Fall by 8.830000%,1.8
2022-05-08,1.24,2022-05-29,1.26,Sell,14 days,Fall by 4.240000%,-2.05
2023-04-02,1.24,2023-05-21,1.24,Buy,34 days,Rise by 5.990000%,0.2
2023-05-21,1.24,2023-06-18,1.28,Sell,19 days,Fall by 2.220000%,-3.01
2023-07-16,1.31,2024-04-07,1.26,Buy,189 days,Rise by -2.670000%,-3.72
2023-07-30,1.28,2023-09-24,1.23,Sell,39 days,Fall by 5.140000%,3.91
2023-08-13,1.27,2023-10-01,1.22,Sell,34 days,Fall by 4.210000%,3.67
2024-08-11,1.27,2024-09-01,1.32,Sell,14 days,Fall by 4.000000%,-3.29
2024-08-25,1.31,2025-05-18,1.33,Buy,189 days,Rise by 4.790000%,1.6
2024-10-20,1.3,2024-12-08,1.28,Sell,34 days,Fall by 5.980000%,1.97
2024-11-03,1.29,2024-12-15,1.27,Sell,29 days,Fall by 5.120000%,1.71
2024-11-24,1.26,2025-02-02,1.24,Sell,49 days,Fall by 2.770000%,1.28
2024-12-29,1.25,2025-02-23,1.27,Sell,39 days,Fall by -5.430000%,-1.12
2025-01-05,1.24,2025-02-23,1.27,Sell,34 days,Fall by -6.700000%,-2.34
2025-01-12,1.23,2025-02-23,1.27,Sell,29 days,Fall by -7.410000%,-3.02
2025-02-23,1.27,2025-04-06,1.31,Buy,29 days,Rise by 8.330000%,3.31
