Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-03-08,78.27,2023-01-30,34.11,494 days,-56.420000%,-56.420000%,Rise by 0.400000%,-56.420000%
Buy,2023-02-08,32.37,2023-06-22,27.51,95 days,-15.010000%,-15.010000%,Rise by -10.690000%,-71.430000%
Buy,2024-01-10,25.1,2024-10-15,31.87,198 days,26.970000%,26.970000%,Rise by 4.180000%,-44.460000%
Buy,2024-11-14,30.03,2025-07-30,35.13,183 days,16.980000%,16.980000%,Rise by 13.920000%,-27.480000%
