Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2013-05-05,10.2,2021-11-07,89.7,2219 days,779.410000%,779.410000%,Rise by 9.120000%,779.410000%
Buy,2022-02-13,84.01,2024-09-22,71.7,679 days,-14.650000%,-14.650000%,Rise by -14.010000%,764.760000%
Buy,2025-02-23,69.0,2025-02-23,69.0,0 days,0.00%,0.00%,Rise by 0%,764.760000%
