Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2024-01-21,240.475,2024-05-19,314.15,2024-01-14,Buy,17 Weeks,30.64%,Rise by 36.0%,30.64%,Normal Case,
2024-01-28,237.2,2024-05-19,314.15,2024-01-21,Buy,16 Weeks,32.44%,Rise by 37.88%,63.08%,Normal Case,
2024-02-18,327.3,2024-05-19,314.15,2024-02-11,Buy,13 Weeks,-4.02%,Rise by -10.51%,59.06%,Normal Case,
2024-04-28,304.725,2024-08-18,332.5,2024-04-14,Buy,16 Weeks,9.11%,Rise by 20.53%,68.18%,Normal Case,
2024-05-12,309.325,2024-08-18,332.5,2024-04-28,Buy,14 Weeks,7.49%,Rise by 18.74%,75.67%,Normal Case,
2024-05-19,314.15,2024-08-18,332.5,2024-05-12,Buy,13 Weeks,5.84%,Rise by 16.92%,81.51%,Normal Case,
2024-07-28,328.8,2024-10-20,342.5,2024-07-14,Buy,12 Weeks,4.17%,Rise by 11.71%,85.68%,Normal Case,
2024-08-11,333.4,2024-10-20,342.5,2024-07-28,Buy,10 Weeks,2.73%,Rise by 10.17%,88.4%,Normal Case,
2024-08-25,352.2,2025-05-25,318.9,2024-08-04,Buy,39 Weeks,-9.45%,Rise by -13.03%,78.95%,Normal Case,
2024-09-08,352.15,2025-05-25,318.9,2024-09-01,Buy,37 Weeks,-9.44%,Rise by -13.02%,69.51%,Normal Case,
2024-10-06,340.25,2025-05-25,318.9,2024-09-29,Buy,33 Weeks,-6.27%,Rise by -15.99%,63.23%,Normal Case,
2024-10-13,337.65,2025-05-25,318.9,2024-09-22,Buy,32 Weeks,-5.55%,Rise by -13.49%,57.68%,Normal Case,
2024-10-20,342.5,2025-05-25,318.9,2024-10-13,Buy,31 Weeks,-6.89%,Rise by -12.31%,50.79%,Normal Case,
2025-01-05,296.4,2025-05-25,318.9,2024-12-29,Buy,20 Weeks,7.59%,Rise by -15.22%,58.38%,Normal Case,
2025-02-16,251.0,2025-05-25,318.9,2025-02-09,Buy,14 Weeks,27.05%,Rise by 27.53%,85.43%,Normal Case,
2025-03-16,264.41,2025-05-25,318.9,2025-02-23,Buy,10 Weeks,20.61%,Rise by 21.06%,106.04%,Normal Case,
2025-04-06,279.45,2025-06-29,333.0,2025-03-30,Buy,12 Weeks,19.16%,Rise by 23.89%,125.2%,Normal Case,
2025-04-13,293.2,2025-06-29,333.0,2025-03-23,Buy,11 Weeks,13.57%,Rise by 18.08%,138.78%,Normal Case,
2025-05-11,306.85,2025-07-27,332.9,2025-05-04,Buy,11 Weeks,8.49%,Rise by 12.82%,147.27%,Normal Case,
2025-07-13,344.85,2025-10-26,330.45,2025-07-06,Buy,15 Weeks,-4.18%,Rise by -10.63%,143.09%,Normal Case,
2025-08-17,318.05,2025-10-26,330.45,2025-08-03,Buy,10 Weeks,3.9%,Rise by 15.48%,146.99%,Normal Case,
2025-08-31,308.2,2025-08-31,308.2,2025-06-15,Buy,0 Weeks,0.0%,Rise by 0%,146.99%,Local Extrema Case,
2025-09-14,318.0,2025-09-14,318.0,2025-08-24,Buy,0 Weeks,0.0%,Rise by 0%,146.99%,Normal Case,
2025-09-28,324.35,2025-09-28,324.35,2025-09-21,Buy,0 Weeks,0.0%,Rise by 0%,146.99%,Normal Case,
2025-10-05,341.55,2025-10-05,341.55,2025-09-28,Buy,0 Weeks,0.0%,Rise by 0%,146.99%,Normal Case,
2025-11-02,356.8,2025-11-02,356.8,2025-10-26,Buy,0 Weeks,0.0%,Rise by 0%,146.99%,Normal Case,
2025-11-03,367.3,2025-11-03,367.3,2025-11-02,Buy,0 Weeks,0.0%,Rise by 0%,146.99%,Normal Case,
