Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2017-01-31,78.8100,2021-10-31,89.2800,1238 days,13.29%,13.2851%,Rise by -13.04%,13.2851%
Buy,2023-06-30,69.1300,2023-12-31,78.9600,130 days,14.22%,14.2196%,Rise by 14.22%,27.5047%
