Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2005-12-31,35.44,2007-12-31,86.46,520 days,2004-12-31/26.0175,143.96%,143.96%,Rise by 571.32%,143.96%
Buy,2010-12-31,117.32,2014-12-31,237.9,1043 days,2007-12-31/86.455,102.78%,102.78%,Rise by 442.16%,246.75%
Buy,2015-12-31,270.54,2017-12-31,468.1,521 days,2014-12-31/237.9,73.03%,73.03%,Rise by 227.65%,319.77%
Buy,2018-12-31,530.42,2023-12-31,854.62,1304 days,2017-12-31/468.1,61.12%,61.12%,Rise by 87.14%,380.89%
Buy,2024-12-31,886.42,2024-12-31,886.42,0 days,2023-12-31/854.625,0.00%,0.00%,Rise by 0%,380.89%
