Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-01-27,260.25,2021-02-02,254.5,2020-11-04-2020-12-24,229.9-285.3,Sell,4 days,2.21%,Fall by 10.93%,2.21%
2021-04-20,229.88,2021-04-23,232.08,2021-02-16-2021-03-26,229.239-270.4,Sell,3 days,-0.96%,Fall by 11.2%,1.25%
2021-06-08,215.82,2021-06-08,215.82,2021-02-16-2021-05-13,215.5-270.4,Sell,0 days,-0.0%,Fall by 0%,1.25%
2021-07-08,199.85,2021-07-12,205.48,2021-05-13-2021-06-28,204.39-230.89,Sell,2 days,-2.82%,Fall by 9.45%,-1.56%
2021-09-10,168.1,2021-09-10,168.1,2021-04-13-2021-08-23,161.47-239.69,Sell,0 days,-0.0%,Fall by 0%,-1.56%
2021-10-18,166.82,2021-11-05,158.73,2021-02-16-2021-10-04,141.9-270.4,Sell,14 days,4.85%,Fall by 11.59%,3.28%
2021-10-27,169.23,2021-11-02,162.9,2021-06-28-2021-10-04,141.9-226.72,Sell,4 days,3.74%,Fall by 11.85%,7.03%
2021-11-09,160.19,2025-10-09,173.68,2021-10-04-2021-10-22,138.43-182.09,Buy,1022 days,8.42%,Rise by -1.87%,15.45%
2021-11-22,136.62,2021-11-29,131.61,2021-10-04-2021-10-22,138.43-182.09,Sell,5 days,3.67%,Fall by 12.62%,19.11%
2022-01-20,131.03,2022-01-21,123.23,2021-10-22-2021-12-03,118.19-175.81,Sell,1 days,5.95%,Fall by 10.96%,25.07%
2022-02-25,107.94,2022-02-28,105.19,2022-01-12-2022-01-28,115.32-135.585,Sell,1 days,2.55%,Fall by 26.08%,27.61%
2022-03-30,116.58,2022-03-31,108.8,2022-02-17-2022-03-15,80.14-124.056,Sell,1 days,6.67%,Fall by 12.23%,34.29%
2022-04-06,107.68,2022-04-07,104.27,2021-02-16-2022-03-15,80.14-270.4,Sell,1 days,3.17%,Fall by 17.05%,37.45%
2022-06-15,108.03,2022-06-16,101.45,2022-03-23-2022-04-25,86.17-112.68,Sell,1 days,6.09%,Fall by 11.91%,43.55%
2022-07-05,120.13,2022-07-11,109.57,2022-03-23-2022-05-12,83.12-112.68,Sell,4 days,8.79%,Fall by 18.44%,52.34%
2022-07-11,109.57,2022-07-14,103.76,2022-03-15-2022-07-08,73.28-125.84,Sell,3 days,5.3%,Fall by 13.87%,57.64%
2022-07-15,102.44,2022-07-19,104.75,2020-11-04-2022-03-15,80.14-285.3,Sell,2 days,-2.25%,Fall by 11.58%,55.38%
2022-07-19,104.75,2022-07-19,104.75,2022-03-15-2022-07-08,73.28-125.84,Buy,0 days,0.0%,Rise by 0%,55.38%
2022-11-25,75.5,2022-11-25,75.5,2022-02-17-2022-10-24,64.1-124.056,Sell,0 days,-0.0%,Fall by 0%,55.38%
2022-12-20,85.92,2022-12-22,87.97,2022-08-26-2022-10-24,64.1-97.61,Sell,2 days,-2.39%,Fall by 7.92%,53.0%
2023-02-02,109.74,2023-02-03,106.33,2022-01-12-2022-10-24,64.1-135.585,Sell,1 days,3.11%,Fall by 10.56%,56.1%
2023-02-08,105.11,2023-02-17,100.01,2022-10-24-2023-01-26,58.01-121.3,Sell,7 days,4.85%,Fall by 10.39%,60.96%
2023-02-16,103.11,2023-02-16,103.11,2021-02-16-2022-10-24,64.1-270.4,Sell,0 days,-0.0%,Fall by 0%,60.96%
2023-03-17,81.67,2025-02-26,139.08,2022-10-24-2023-01-26,58.01-121.3,Buy,508 days,70.3%,Rise by 6.1%,131.25%
2023-04-06,102.74,2023-04-12,93.84,2021-10-22-2022-10-24,64.1-175.81,Sell,4 days,8.66%,Fall by 11.74%,139.91%
2023-04-25,82.92,2023-04-25,82.92,2021-06-28-2022-10-24,64.1-226.72,Sell,0 days,-0.0%,Fall by 0%,139.91%
2023-05-24,81.21,2023-05-30,78.67,2023-01-26-2023-03-20,81.9-118.762,Sell,4 days,3.13%,Fall by -5.95%,143.04%
2023-06-26,85.47,2023-06-26,85.47,2023-01-26-2023-05-31,79.665-118.762,Sell,0 days,-0.0%,Fall by 0%,143.04%
2023-07-20,91.9,2023-07-31,102.16,2023-03-30-2023-05-31,79.665-100.5,Sell,7 days,-11.16%,Fall by 10.35%,131.88%
2023-08-07,96.56,2023-08-10,99.21,2023-06-16-2023-07-06,83.95-91.52,Sell,3 days,-2.74%,Fall by 10.18%,129.13%
2023-08-22,88.08,2025-03-20,136.91,2023-05-31-2023-07-31,77.77-102.5,Buy,412 days,55.44%,Rise by -14.88%,184.57%
2023-10-18,83.01,2023-10-20,79.94,2023-07-31-2023-08-18,88.36-99.72,Sell,2 days,3.7%,Fall by 10.57%,188.27%
2023-11-13,82.26,2023-11-16,79.11,2023-06-16-2023-10-23,80.926-91.52,Sell,3 days,3.83%,Fall by 9.78%,192.1%
2023-11-16,79.11,2023-11-22,78.96,2023-05-31-2023-07-31,77.77-102.5,Sell,4 days,0.19%,Fall by 9.61%,192.29%
2023-11-22,78.96,2023-11-29,74.67,2023-07-31-2023-10-23,80.926-99.72,Sell,5 days,5.43%,Fall by 8.87%,197.72%
2024-01-05,73.01,2024-01-05,73.01,2023-03-30-2023-12-11,71.61-100.5,Sell,0 days,-0.0%,Fall by 0%,197.72%
2024-01-31,72.17,2024-03-07,72.54,2023-06-16-2023-12-11,71.61-91.52,Sell,26 days,-0.51%,Fall by 1.49%,197.21%
2024-02-13,71.6,2024-02-13,71.6,2023-05-17-2024-01-22,68.738-88.01,Sell,0 days,-0.0%,Fall by 0%,197.21%
2024-03-05,72.07,2024-03-05,72.07,2023-11-15-2024-01-22,68.738-85.89,Sell,0 days,-0.0%,Fall by 0%,197.21%
2024-03-07,72.54,2024-05-09,79.46,2024-01-22-2024-02-06,66.63-78.34,Buy,45 days,9.54%,Rise by 0.24%,206.75%
2024-05-24,81.26,2024-05-31,78.34,2024-02-06-2024-04-19,69.15-75.73,Sell,5 days,3.59%,Fall by 8.09%,210.34%
2024-06-04,78.45,2025-03-20,136.91,2024-04-19-2024-05-17,68.36-90.46,Buy,207 days,74.52%,Rise by -14.88%,284.86%
2024-06-13,75.68,2024-06-14,73.35,2023-01-26-2024-01-22,68.738-118.762,Sell,1 days,3.08%,Fall by -32.5%,287.94%
2024-06-21,73.67,2024-07-02,73.68,2024-01-22-2024-05-17,66.63-90.46,Sell,7 days,-0.01%,Fall by -46.43%,287.93%
2024-07-19,75.27,2024-07-30,78.0,2024-05-17-2024-06-28,72.555-86.83,Sell,7 days,-3.63%,Fall by -27.19%,284.3%
