Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-02-18,166.32,2021-11-22,168.74,196 days,1.460000%,1.460000%,Rise by -1.690000%,1.460000%
Buy,2022-07-06,162.14,2024-07-25,218.33,535 days,34.660000%,34.660000%,Rise by 3.530000%,36.110000%
Buy,2024-11-13,237.63,2025-05-01,297.46,120 days,25.180000%,25.180000%,Rise by 5.610000%,61.290000%
