Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,1964-03-31,4.23,1969-09-30,7.51,1435 days,1963-12-31/4.14,77.54%,77.54%,Rise by 17.49%,77.54%
Buy,1969-12-31,7.88,1971-03-31,5.53,325 days,1969-09-30/7.51,-29.82%,-29.82%,Rise by -17.51%,47.72%
Buy,1973-03-31,6.73,1980-03-31,12.64,1825 days,1971-06-30/6.7,87.82%,87.82%,Rise by 18.28%,135.53%
Buy,1981-03-31,13.13,1982-12-31,10.36,458 days,1980-03-31/12.64,-21.10%,-21.10%,Rise by -10.66%,114.44%
Buy,1994-06-30,7.33,1995-12-31,5.58,391 days,1992-06-30/7.14,-23.93%,-23.93%,Rise by -15.36%,90.51%
Buy,1999-12-31,6.44,2000-12-31,5.11,260 days,1999-09-30/5.885,-20.59%,-20.59%,Rise by -10.21%,69.92%
