Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,1967-12-31,5.7,1978-12-31,9.15,2869 days,1965-12-31/4.65,60.53%,60.53%,Rise by 19.47%,60.53%
Buy,1979-12-31,10.33,1986-12-31,7.23,1827 days,1978-12-31/9.15,-30.01%,-30.01%,Rise by -12.88%,30.52%
