Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-12-16,60.96,2023-11-08,98.13,494 days,2021-08-20/60.7,60.97%,60.97%,Rise by 4.69%,60.97%
Buy,2024-01-23,101.66,2025-04-14,167.41,319 days,2023-12-07/100.43,64.68%,64.68%,Rise by 5.48%,125.65%
Buy,2025-08-18,196.92,2025-08-18,196.92,0 days,2025-06-24/194.51,0.00%,0.00%,Rise by 0%,125.65%
