Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2014-12-31,14.8273,2015-03-31,12.5847,2010-06-30-2014-09-30,1.1693-19.428,Sell,64 days,15.12%,Fall by -8.08%,15.12%
2017-09-30,22.74,2017-12-31,20.7567,2016-03-31-2017-09-30,9.4033-25.974,Sell,64 days,8.72%,Fall by 14.96%,23.85%
2017-12-31,20.7567,2018-03-31,17.742,2010-06-30-2017-09-30,1.1693-25.974,Sell,64 days,14.52%,Fall by 16.03%,38.37%
2018-12-31,22.1867,2022-09-30,265.25,2010-06-30-2017-09-30,1.1693-25.974,Buy,979 days,1095.54%,Rise by -33.73%,1133.91%
2022-03-31,359.2,2022-06-30,224.4733,2019-06-30-2021-12-31,11.7993-414.4967,Sell,65 days,37.51%,Fall by -16.55%,1171.41%
2025-03-31,259.16,2025-06-30,317.66,2023-03-31-2024-12-31,101.81-488.54,Sell,65 days,-22.57%,Fall by -43.73%,1148.84%
