Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Current Trading Date/Price[$], Current Price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades","Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Symbol,Signal,Signal Date,SignalType
TRENDPULSE,"SUM.NZ, Long, 2026-01-06 (Price: 12.41)",Daily,No Exit Yet,No Price Target,2026-01-11 (Min),1.05%/1.93%,"0.32%, 3 days","2026-01-13 (Price: 12.5300), 0.97% above",13.0044 (Historic Rise or Fall to Pivot)/13.028 (Avg % Gain of Historic Winning trades)/12.69 (Exit Rule)/13.345 (Horizontal)/19.8479 (F-Stack 1)/26.5969 (F-Stack 2)/13.4698 (Backtested Max)/12.5813 (Backtested Min),2026-10-02 (Max)/2026-01-11 (Min)/2026-02-06 (Avg),11.82/9.1367/11.0645/No support/No F-Track Level/No F-Track Level/11.43,"94.44%, Past 4 years, 18",No Information,No Information,No Information,No Information,No Information,0.32% above/0.32% above/0.32% above,8.54%/1.38%/4.98%,"6.4%, 20.48%",6.2 months/4 days/22 days,16.06%,5.58%,10.48%,1.15,0.29,91.01%/278/1.3 month (Across ALL Assets),82.21%/669/1.4 month (Across ALL Assets),SUM.NZ,Long,2026-01-06,portfolio_target_achieved
