Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2016-04-30,3.02,2017-06-30,3.32,Buy,303 days,Rise by 15.230000%,9.93
2020-12-31,6.53,2022-12-31,5.56,Buy,521 days,Rise by -15.010000%,-14.85
2021-10-31,6.14,2022-08-31,5.8,Sell,216 days,Fall by 10.350000%,5.46
2023-12-31,6.6,2023-12-31,6.6,Buy,0 days,Rise by -11.360000%,0.0
2025-03-31,5.6,2025-09-30,6.68,Sell,130 days,Fall by -15.710000%,-19.29
