Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2021-02-12,63.08,2021-02-19,61.13,2020-12-23-2021-01-22,61.15-65.15,Sell,5 days,3.09%,Fall by -21.87%,3.09%,
2021-09-16,87.25,2021-10-29,95.94,2020-11-04-2021-08-17,56.35-91.78,Buy,31 days,9.96%,Rise by 8.04%,13.05%,
2021-10-05,91.49,2021-11-04,95.63,2021-08-17-2021-09-14,86.95-90.37,Sell,22 days,-4.53%,Fall by 7.73%,8.53%,
2021-11-04,95.63,2024-03-26,126.47,2021-09-14-2021-10-25,84.73-98.95,Buy,623 days,32.25%,Rise by -10.06%,40.78%,
2021-12-07,90.05,2021-12-21,91.51,2020-11-04-2021-10-25,56.35-98.95,Buy,10 days,1.62%,Rise by -10.15%,42.4%,
2021-12-20,91.64,2021-12-28,88.65,2020-11-04-2021-12-10,56.35-106.34,Sell,6 days,3.26%,Fall by 10.22%,45.66%,
2022-01-05,86.46,2022-01-19,83.38,2020-11-04-2021-10-25,56.35-98.95,Sell,10 days,3.56%,Fall by 10.57%,49.22%,
2022-01-11,88.48,2022-01-18,85.55,2021-10-25-2021-12-03,90.79-97.55,Sell,5 days,3.31%,Fall by 11.71%,52.53%,
2022-01-19,83.38,2022-01-26,79.59,2021-09-14-2021-10-25,84.73-98.95,Sell,5 days,4.55%,Fall by 8.95%,57.08%,
2022-02-07,80.74,2022-02-17,75.53,2020-11-04-2021-08-17,56.35-91.78,Sell,8 days,6.45%,Fall by 3.64%,63.53%,
2022-02-17,75.53,2022-02-17,75.53,2021-08-17-2022-01-28,80.5-90.37,Sell,0 days,-0.0%,Fall by 0%,63.53%,
2022-03-10,76.65,2022-03-10,76.65,2021-08-17-2022-02-24,74.94-90.37,Sell,0 days,-0.0%,Fall by 0%,63.53%,
