Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2021-12-17,310.8567,2021-12-22,336.2900,3 days,8.18%,8.1817%,Rise by 28.65%,8.1817%,
Buy,2022-01-26,312.4700,2022-03-24,337.9733,41 days,8.16%,8.1618%,Rise by -12.36%,16.3435%,
Buy,2022-04-29,290.2533,2022-05-04,317.5400,3 days,9.40%,9.4010%,Rise by -11.62%,25.7445%,
Buy,2022-05-13,256.5300,2022-07-21,271.7067,49 days,5.92%,5.9162%,Rise by 0.7%,31.6607%,
Buy,2022-10-05,240.8100,2022-11-07,197.0800,23 days,-18.16%,-18.1595%,Rise by -13.92%,13.5011%,
Buy,2023-08-21,231.2800,2023-08-29,257.1800,6 days,11.20%,11.1985%,Rise by 19.35%,24.6997%,
Buy,2023-10-24,216.5200,2023-11-14,237.4100,15 days,9.65%,9.6481%,Rise by 12.16%,34.3477%,
Buy,2025-02-28,292.9800,2025-03-10,222.1500,6 days,-24.18%,-24.1757%,Rise by -14.68%,10.1720%,
Buy,2025-03-12,248.0900,2025-03-24,278.3900,8 days,12.21%,12.2133%,Rise by -10.57%,22.3853%,
