Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-10-09,0.77,2014-06-01,0.85,689 days,10.480000%,10.480000%,Rise by 9.050000%,10.480000%,
Buy,2014-09-07,0.83,2019-01-06,0.67,1129 days,-19.230000%,-19.230000%,Rise by -12.060000%,-8.750000%,
Buy,2019-05-12,0.66,2020-02-02,0.65,189 days,-1.550000%,-1.550000%,Rise by 2.880000%,-10.300000%,
Buy,2020-03-15,0.61,2021-03-28,0.7,269 days,13.970000%,13.970000%,Rise by 9.540000%,3.670000%,
Buy,2021-12-12,0.68,2024-02-04,0.61,559 days,-9.560000%,-9.560000%,Rise by 2.490000%,-5.900000%,
Buy,2024-04-21,0.59,2024-04-21,0.59,0 days,0.00%,0.00%,Rise by 0%,-5.900000%,
