Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return,Signal Open Price
2021-04-07,4.58,2021-09-29,4.0,Buy,125 Days,-3.01,Rise by 2.4%,-12.66%,-12.66%,
2021-05-03,4.61,2021-09-29,4.0,Buy,107 Days,-6.7,Rise by -11.06%,-13.23%,-25.9%,
2022-04-01,3.38,2022-09-16,3.42,Buy,120 Days,-7.52,Rise by -12.43%,1.18%,-24.71%,
2022-08-05,2.92,2022-09-16,3.42,Buy,30 Days,-3.74,Rise by 7.88%,17.12%,-7.59%,
2022-11-03,2.99,2023-03-23,3.25,Buy,100 Days,-9.12,Rise by 1.67%,8.7%,1.11%,
2023-03-01,3.02,2023-08-07,3.65,Buy,113 Days,-7.04,Rise by 17.55%,20.86%,21.97%,
2023-09-15,3.17,2024-01-03,3.49,Buy,78 Days,-3.29,Rise by 13.25%,10.09%,32.06%,
