Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,1985-12-31,2.25,1987-12-31,4.12,522 days,1984-12-31/2.0625,83.33%,83.33%,Rise by 195.83%,83.33%
Buy,1989-12-31,6.66,1999-12-31,5.12,2609 days,1987-12-31/4.125,-23.00%,-23.00%,Rise by 31.46%,60.33%
Buy,2002-12-31,9.85,2004-12-31,17.32,523 days,1997-12-31/9.375,75.89%,75.89%,Rise by 298.78%,136.22%
Buy,2005-12-31,22.52,2007-12-31,39.28,520 days,2004-12-31/17.325,74.42%,74.42%,Rise by 139.39%,210.64%
Buy,2011-12-31,47.44,2018-12-31,31.86,1825 days,2007-12-31/39.28,-32.84%,-32.84%,Rise by 41.21%,177.80%
Buy,2025-11-03,51.19,2025-11-03,51.19,0 days,2022-12-31/39.98,0.00%,0.00%,Rise by 0%,177.80%
