Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-02-20,40.22,2016-07-03,64.73,1399 days,2010-11-07/39.625,60.96%,60.96%,Rise by 12.0%,60.96%,
Buy,2017-03-26,65.58,2018-04-22,51.77,279 days,2016-07-03/64.73,-21.06%,-21.06%,Rise by 11.38%,39.90%,
Buy,2019-12-01,39.61,2020-03-22,29.88,79 days,2019-07-21/38.42,-24.56%,-24.56%,Rise by -10.28%,15.34%,
Buy,2021-03-21,39.27,2023-10-01,31.41,659 days,2020-12-13/38.72,-20.02%,-20.02%,Rise by 2.09%,-4.68%,
Buy,2025-02-02,39.64,2025-02-02,39.64,0 days,2024-09-15/39.17,0.00%,0.00%,Rise by 0%,-4.68%,
