Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2015-09-30,39.05,2022-01-31,54.18,1652 days,38.750000%,38.750000%,Rise by 6.220000%,38.750000%
Buy,2022-07-31,46.52,2024-08-31,55.75,544 days,19.840000%,19.840000%,Rise by 6.530000%,58.590000%
