Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-03-29,40.38,2021-03-30,40.25,2021-01-26-2021-03-05,40.63-45.37,Sell,1 days,0.32%,Fall by -1.14%,0.32%
2021-09-15,46.86,2021-09-15,46.86,2021-03-05-2021-08-18,39.8-51.05,Buy,0 days,0.0%,Rise by 0%,0.32%
2021-10-15,48.92,2021-10-22,48.74,2021-08-18-2021-09-28,45.5-50.46,Sell,5 days,0.37%,Fall by 1.23%,0.69%
2021-11-18,49.82,2022-04-14,51.63,2021-09-28-2021-11-04,44.59-51.05,Buy,105 days,3.63%,Rise by -10.56%,4.32%
2021-11-26,48.41,2021-11-26,48.41,2021-03-05-2021-11-04,39.8-51.05,Buy,0 days,0.0%,Rise by 0%,4.32%
2022-01-04,50.72,2022-01-18,50.03,2021-11-04-2021-11-23,48.18-50.56,Sell,10 days,1.36%,Fall by 7.6%,5.68%
2022-01-18,50.03,2022-01-18,50.03,2021-09-28-2021-12-28,44.59-52.47,Buy,0 days,0.0%,Rise by 0%,5.68%
2022-04-01,50.49,2022-04-21,47.47,2021-12-28-2022-03-07,46.21-52.05,Sell,14 days,5.98%,Fall by 14.56%,11.66%
2022-04-28,46.58,2022-04-28,46.58,2022-03-07-2022-04-11,45.26-53.86,Buy,0 days,0.0%,Rise by 0%,11.66%
2022-05-02,45.5,2022-05-05,43.75,2022-03-07-2022-04-11,45.26-53.86,Sell,3 days,3.85%,Fall by 11.77%,15.51%
2022-05-05,43.75,2022-05-05,43.75,2021-09-28-2022-04-11,44.59-53.86,Sell,0 days,-0.0%,Fall by 0%,15.51%
2022-05-12,39.54,2022-05-12,39.54,2021-03-05-2022-04-11,39.8-53.86,Sell,0 days,-0.0%,Fall by 0%,15.51%
2022-06-03,41.55,2022-06-08,40.61,2021-12-28-2022-05-13,39.8-52.05,Sell,3 days,2.26%,Fall by -1.06%,17.77%
2022-07-05,41.57,2022-07-05,41.57,2021-01-26-2022-06-14,38.87-45.37,Sell,0 days,-0.0%,Fall by 0%,17.77%
2022-08-02,41.28,2022-08-02,41.28,2021-12-28-2022-06-14,38.87-52.05,Sell,0 days,-0.0%,Fall by 0%,17.77%
2022-08-09,41.55,2025-03-21,43.7,2022-06-14-2022-07-26,37.88-43.23,Buy,683 days,5.17%,Rise by -13.84%,22.95%
2022-09-22,40.04,2022-09-26,38.69,2022-07-26-2022-09-01,40.31-42.89,Sell,2 days,3.37%,Fall by -3.02%,26.32%
2022-10-11,40.53,2022-10-12,40.08,2022-07-26-2022-09-26,38.85-42.89,Sell,1 days,1.11%,Fall by 0.55%,27.43%
2022-11-25,41.06,2022-11-25,41.06,2022-09-26-2022-11-11,38.34-43.32,Buy,0 days,0.0%,Rise by 0%,27.43%
2023-02-02,37.66,2023-02-02,37.66,2022-09-26-2022-11-11,38.34-43.32,Sell,0 days,-0.0%,Fall by 0%,27.43%
2023-02-15,37.61,2023-02-21,37.89,2022-12-14-2023-01-12,39.02-41.06,Sell,4 days,-0.74%,Fall by 7.65%,26.69%
2023-04-20,38.95,2023-04-20,38.95,2021-07-16-2023-03-28,34.89-48.36,Sell,0 days,-0.0%,Fall by 0%,26.69%
2023-06-16,39.0,2023-06-16,39.0,2023-03-28-2023-06-05,34.7-40.48,Buy,0 days,0.0%,Rise by 0%,26.69%
2023-08-17,36.69,2023-08-24,36.57,2023-06-05-2023-07-07,37.42-40.11,Sell,5 days,0.33%,Fall by 8.91%,27.01%
2023-09-22,34.27,2023-09-22,34.27,2023-06-05-2023-09-06,35.44-40.11,Sell,0 days,-0.0%,Fall by 0%,27.01%
2023-10-20,33.36,2023-10-20,33.36,2021-04-21-2023-10-04,33.52-42.5,Sell,0 days,-0.0%,Fall by 0%,27.01%
2023-11-21,33.57,2023-11-21,33.57,2023-01-18-2023-10-31,32.39-39.67,Sell,0 days,-0.0%,Fall by 0%,27.01%
2023-12-19,35.47,2023-12-19,35.47,2022-07-26-2023-10-31,32.39-42.89,Sell,0 days,-0.0%,Fall by 0%,27.01%
2024-01-11,36.71,2024-01-17,35.6,2021-12-28-2023-10-04,33.52-52.05,Sell,4 days,3.02%,Fall by 10.06%,30.04%
2024-01-29,35.82,2025-10-13,45.28,2023-10-31-2024-01-04,31.77-37.49,Buy,445 days,26.41%,Rise by -10.76%,56.45%
2024-03-19,32.12,2024-03-25,31.29,2024-01-04-2024-02-14,32.09-37.01,Sell,4 days,2.58%,Fall by 6.49%,59.03%
2024-03-21,31.32,2024-03-25,31.29,2023-10-31-2024-01-04,31.77-37.49,Sell,2 days,0.1%,Fall by 6.49%,59.13%
2024-05-28,31.3,2024-05-28,31.3,2021-01-26-2024-05-02,29.73-45.37,Sell,0 days,-0.0%,Fall by 0%,59.13%
2024-07-01,34.64,2024-07-01,34.64,2022-11-11-2024-05-02,29.73-42.58,Sell,0 days,-0.0%,Fall by 0%,59.13%
2024-08-09,40.18,2024-08-09,40.18,2021-07-16-2024-05-02,29.73-48.36,Sell,0 days,-0.0%,Fall by 0%,59.13%
2024-09-09,39.11,2024-09-09,39.11,2021-08-18-2024-05-02,29.73-50.46,Sell,0 days,-0.0%,Fall by 0%,59.13%
2024-09-13,39.11,2025-10-15,44.48,2024-05-02-2024-08-30,29.2-42.43,Buy,283 days,13.73%,Rise by -9.15%,72.86%
2024-10-08,38.27,2024-10-08,38.27,2023-03-28-2024-08-30,34.7-42.43,Buy,0 days,0.0%,Rise by 0%,72.86%
2024-12-16,35.54,2024-12-19,34.24,2024-08-30-2024-11-20,35.38-42.16,Sell,3 days,3.66%,Fall by -14.98%,76.51%
2024-12-18,34.91,2024-12-23,34.89,2023-10-31-2024-08-30,31.77-42.43,Sell,3 days,0.06%,Fall by -7.91%,76.57%
2024-12-19,34.24,2025-01-22,37.85,2023-03-28-2024-08-30,34.7-42.43,Sell,24 days,-10.54%,Fall by 5.15%,66.03%
