Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2021-05-13,25.29,2022-11-22,18.09,397 days,-28.470000%,-28.470000%,Rise by 7.790000%,-28.470000%,
Buy,2022-12-19,17.18,2024-01-02,18.74,270 days,9.080000%,9.080000%,Rise by 22.470000%,-19.390000%,
Buy,2024-01-17,17.56,2024-11-19,23.92,218 days,36.220000%,36.220000%,Rise by 15.600000%,16.830000%,
Buy,2025-02-13,25.47,2025-05-23,21.92,70 days,-13.940000%,-13.940000%,Rise by -13.820000%,2.890000%,
Buy,2025-09-26,24.92,2025-09-26,24.92,0 days,0.00%,0.00%,Rise by 0%,2.890000%,
