Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2020-04-30,15.19,2025-03-31,20.77,1281 days,36.730000%,36.730000%,Rise by 77.160000%,36.730000%
