Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2001-10-31,90.68,2006-06-30,111.79,1216 days,23.280000%,23.280000%,Rise by 14.370000%,23.280000%
Buy,2008-11-30,88.3,2011-08-31,115.95,716 days,31.310000%,31.310000%,Rise by 17.860000%,54.590000%
