Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2005-12-31,10717.5,2007-09-30,13895.63,Buy,454 days,Rise by 29.650000%,29.65,
2006-06-30,11150.22,2007-09-30,13895.63,Buy,325 days,Rise by 24.620000%,24.62,
2017-12-31,24719.22,2021-06-30,34502.51,Buy,911 days,Rise by 7.040000%,39.58,
