Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-03-30,152.7645,2021-04-09,168.61,2021-02-03-2021-03-05,150.45-165.431,Sell,8 days,-10.37%,Fall by 6.53%,-10.37%
2021-05-13,158.0735,2024-11-19,204.61,2021-03-05-2021-04-30,144.05-177.7,Buy,918 days,29.44%,Rise by 13.84%,19.07%
2021-08-05,168.7995,2021-08-05,168.7995,2021-03-05-2021-07-13,144.05-188.654,Buy,0 days,0.0%,Rise by 0%,19.07%
2021-09-16,174.412,2021-09-17,173.126,2021-07-13-2021-08-20,160.3905-183.566,Sell,1 days,0.74%,Fall by 7.88%,19.8%
2021-10-27,169.6245,2021-11-02,165.6375,2021-09-09-2021-10-04,163.9995-174.0185,Sell,4 days,2.35%,Fall by 13.88%,22.16%
2021-12-07,176.1645,2024-12-23,225.06,2021-08-20-2021-11-19,158.788-188.1075,Buy,794 days,27.76%,Rise by 7.55%,49.91%
2022-01-18,158.9175,2022-01-20,151.6675,2021-08-20-2021-11-19,158.788-188.1075,Sell,2 days,4.56%,Fall by 8.45%,54.47%
2022-01-21,142.643,2022-01-21,142.643,2021-03-05-2021-07-13,144.05-188.654,Sell,0 days,-0.0%,Fall by 0%,54.47%
2022-02-16,158.1005,2022-02-16,158.1005,2021-02-03-2022-01-24,144.945-165.431,Sell,0 days,-0.0%,Fall by 0%,54.47%
2022-04-05,164.055,2022-04-05,164.055,2020-12-29-2022-03-08,140.6995-164.061,Sell,0 days,-0.0%,Fall by 0%,54.47%
2022-04-18,152.785,2024-03-13,176.56,2022-03-08-2022-03-29,133.5725-170.8315,Buy,497 days,15.56%,Rise by 7.07%,70.03%
2022-04-29,124.2815,2022-05-04,125.9285,2022-03-08-2022-03-29,133.5725-170.8315,Sell,3 days,-1.33%,Fall by 14.94%,68.71%
