Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-11-11,23.35,2022-06-30,18.64,165 days,2021-09-03/22.88,-20.17%,-20.17%,Rise by -11.91%,-20.17%
Buy,2022-10-04,19.36,2024-10-22,31.74,535 days,2022-08-12/19.17,63.95%,63.95%,Rise by -11.0%,43.77%
Buy,2025-06-02,31.59,2025-06-02,31.59,0 days,2025-03-27/31.32,0.00%,0.00%,Rise by 0%,43.77%
