Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2008-06-30,17.26,2008-09-30,11.85,66 days,2008-03-31/17.041,-31.36%,-31.36%,Rise by -25.91%,-31.36%
Buy,2010-06-30,18.21,2010-12-31,30.18,132 days,2008-06-30/17.263,65.73%,65.73%,Rise by 101.92%,34.38%
Buy,2011-03-31,36.77,2011-09-30,28.91,131 days,2010-12-31/30.18,-21.38%,-21.38%,Rise by -26.73%,13.00%
Buy,2016-09-30,18.2,2018-09-30,13.73,520 days,2016-06-30/17.86,-24.56%,-24.56%,Rise by -13.68%,-11.56%
Buy,2019-12-31,16.68,2020-03-31,13.05,65 days,2017-12-31/15.99,-21.76%,-21.76%,Rise by 47.3%,-33.32%
Buy,2020-06-30,17.01,2024-09-30,28.41,1109 days,2019-12-31/16.68,67.02%,67.02%,Rise by 2.88%,33.70%
Buy,2025-03-31,30.99,2025-03-31,30.99,0 days,2024-09-30/28.41,0.00%,0.00%,Rise by 0%,33.70%
