Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2011-02-20,31.79,2013-04-14,25.28,559 days,2011-01-02/30.18,-20.48%,-20.48%,Rise by 47.47%,-20.48%
Buy,2016-04-17,15.46,2020-03-22,11.62,1024 days,2015-10-18/15.28,-24.84%,-24.84%,Rise by 25.16%,-45.32%
Buy,2020-07-12,17.43,2024-05-19,28.79,1004 days,2020-02-23/17.28,65.17%,65.17%,Rise by 45.21%,19.86%
Buy,2024-09-29,28.86,2025-10-19,46.99,274 days,2024-05-19/28.79,62.82%,62.82%,Rise by 7.42%,82.68%
