Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2018-12-02,4139.88,2019-09-29,8104.19,214 days,95.760000%,95.760000%,Rise by -13.020000%,95.760000%
Buy,2022-05-29,29445.96,2022-05-29,29445.96,0 days,0.00%,0.00%,Rise by 0%,95.760000%
