Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1984-01-31,14.375,1984-04-30,17.1875,1981-09-30-1984-01-31,2.3333-18.75,Sell,64 days,-19.57%,Fall by 19.27%,-19.57%,
1984-09-30,17.375,1986-09-30,7.875,1981-09-30-1984-01-31,2.3333-18.75,Buy,521 days,-54.68%,Rise by 40.48%,-74.24%,
1984-10-31,16.0,1984-11-30,13.875,1981-09-30-1984-08-31,2.3333-20.5625,Sell,22 days,13.28%,Fall by 6.31%,-60.96%,
1985-03-31,16.6875,1985-04-30,13.9375,1984-07-31-1984-08-31,12.5625-20.5625,Sell,21 days,16.48%,Fall by 16.14%,-44.48%,
1986-06-30,10.0,1986-07-31,7.875,1985-10-31-1986-03-31,11.0-16.75,Sell,23 days,21.25%,Fall by 12.7%,-23.23%,
1986-08-31,9.6875,1986-08-31,9.6875,1984-01-31-1985-10-31,13.0-14.0,Sell,0 days,-0.0%,Fall by 0%,-23.23%,
1987-10-31,5.75,1987-11-30,4.625,1986-10-31-1987-10-31,6.4375-12.4375,Sell,20 days,19.57%,Fall by 18.92%,-3.67%,
1990-07-31,3.5,1990-08-31,2.6875,1988-12-31-1990-05-31,3.5625-5.6875,Sell,23 days,23.21%,Fall by -74.42%,19.55%,
1990-10-31,1.9375,1990-11-30,2.1875,1987-10-31-1988-12-31,4.5-4.75,Sell,22 days,-12.9%,Fall by -114.29%,6.65%,
1990-12-31,2.4375,2000-09-30,24.0,1981-09-30-1984-08-31,2.3333-20.5625,Buy,2544 days,884.62%,Rise by -10.42%,891.26%,
1991-06-30,6.0,1991-07-31,5.5625,1990-10-31-1991-04-30,1.8125-7.125,Sell,22 days,7.29%,Fall by 21.35%,898.55%,
1991-07-31,5.5625,1991-08-31,6.1875,1988-12-31-1991-04-30,3.5625-7.125,Sell,22 days,-11.24%,Fall by 29.29%,887.32%,
1991-09-30,4.6875,1991-10-31,6.375,1987-10-31-1990-10-31,2.875-4.75,Sell,23 days,-36.0%,Fall by 31.37%,851.32%,
1992-03-31,8.875,1992-05-31,7.875,1990-10-31-1992-02-29,1.8125-10.75,Sell,43 days,11.27%,Fall by -12.7%,862.58%,
1992-05-31,7.875,1992-06-30,4.375,1988-12-31-1992-02-29,3.5625-10.75,Sell,21 days,44.44%,Fall by -102.86%,907.03%,
1992-09-30,5.625,1995-12-31,8.25,1990-10-31-1992-02-29,1.8125-10.75,Buy,847 days,46.67%,Rise by -17.42%,953.7%,
1993-06-30,12.0625,1993-08-31,16.1875,1990-10-31-1993-04-30,1.8125-16.4375,Sell,44 days,-34.2%,Fall by 36.68%,919.5%,
1993-08-31,16.1875,1994-07-31,13.5,1986-10-31-1987-10-31,6.4375-12.4375,Buy,238 days,-16.6%,Rise by 35.19%,902.9%,
1993-09-30,13.1875,1993-10-31,9.875,1992-07-31-1993-04-30,3.6875-16.4375,Sell,21 days,25.12%,Fall by -25.95%,928.01%,
